intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat May 04 2024|  TO Fri May 10 2024
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1714761000000,-7.39,-7.51,-5.15,
1714761600000,-7.32,-7.5,-5.2,
1714762200000,-6.75,-7.78,-5.16,
1714762800000,-4.65,-6.81,-5.15,
1714763400000,-4.77,-6.77,-5.21,
1714764000000,-4.75,-6.68,-5.01,
1714764600000,-6.75,-6.58,-5.19,
1714765200000,-6.76,-6.38,-4.96,
1714765800000,-4.64,-6.34,-5.14,
1714766400000,-4.65,-6.38,-5.04,
1714767000000,-6.56,-6.12,-4.64,
1714767600000,-6.63,-6.2,-4.29,
1714768200000,-4.59,-6.3,-4.24,
1714768800000,-4.56,-6.26,-4.48,
1714769400000,-4.48,-6.22,-4.39,
1714770000000,-4.4,-6.36,-4.32,
1714770600000,-6.52,-6.22,-4.43,
1714771200000,-6.5,-6.23,-4.4,
1714771800000,-4.58,-6.32,-4.34,
1714772400000,-4.53,-6.16,-4.38,
1714773000000,-4.55,-6.14,-4.34,
1714773600000,-4.47,-6.12,-4.37,
1714774200000,-4.48,-6.15,-4.29,
1714774800000,-6.49,-6.18,-4.51,
1714775400000,-6.77,-6.11,-4.43,
1714776000000,-4.45,-6.1,-4.25,
1714776600000,-4.55,-6.25,-4.33,
1714777200000,-4.5,-5.97,-4.26,
1714777800000,-4.53,-5.94,-4.3,
1714778400000,-6.46,-5.91,-4.34,
1714779000000,-4.39,-5.81,-4.4,
1714779600000,-4.37,-6.29,-4.39,
1714780200000,-4.36,-6,-4.29,
1714780800000,-4.41,-6.01,-4.2,
1714781400000,-6.49,-6.01,-4.19,
1714782000000,-6.53,-6.28,-4.32,
1714782600000,-3.74,-5.87,-4.26,
1714783200000,-3.5,-5.85,-4.21,
1714783800000,-3.49,-5.86,-5.13,
1714784400000,-5.51,-5.8,-5.06,
1714785000000,-3.42,-5.48,-4.89,
1714785600000,-3.46,-5.64,-4.78,
1714786200000,-3.48,-5.66,-4.73,
1714786800000,-5.59,-5.54,-4.6,
1714787400000,-3.55,-5.67,-4.56,
1714788000000,-3.46,-5.74,-4.62,
1714788600000,-3.45,-5.49,-4.38,
1714789200000,-5.51,-5.61,-4.77,
1714789800000,-5.52,-5.55,-4.76,
1714790400000,-3.6,-5.45,-4.66,
1714791000000,-3.54,-5.39,-4.72,
1714791600000,-3.63,-5.55,-5.09,
1714792200000,-6.35,-5.4,-5.23,
1714792800000,-6.6,-5.93,-5.38,
1714793400000,-4.06,-5.95,-5.28,
1714794000000,-4.06,-6.14,-5.22,
1714794600000,-6.27,-6.32,-4.76,
1714795200000,-4.09,-6.41,-4.59,
1714795800000,-4.04,-6.47,-5.01,
1714796400000,-4.38,-6.51,-4.89,
