intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat Dec 02 2023|  TO Fri Dec 08 2023
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1701455400000,-4.54,-7.48,-4.44,
1701456000000,-4.5,-5.83,-4.12,
1701456600000,-4.75,-5.41,-3.96,
1701457200000,-4.46,-5.36,-3.88,
1701457800000,-4.46,-5.33,-3.8,
1701458400000,-4.45,-5.45,-3.86,
1701459000000,-4.36,-5.28,-3.81,
1701459600000,-4.43,-5.47,-3.65,
1701460200000,-4.67,-5.43,-3.9,
1701460800000,-4.51,-5.38,-3.86,
1701461400000,-4.59,-5.45,-3.84,
1701462000000,-4.42,-5.42,-3.75,
1701462600000,-4.22,-5.09,-3.83,
1701463200000,-6.15,-5.18,-3.93,
1701463800000,-4.21,-5.05,-3.53,
1701464400000,-4.16,-5.05,-3.87,
1701465000000,-4.3,-4.96,-3.75,
1701465600000,-6.34,-5,-3.69,
1701466200000,-4.43,-4.66,-3.62,
1701466800000,-4.37,-4.6,-3.61,
1701467400000,-4.44,-4.72,-3.77,
1701468000000,-6.11,-4.64,-3.99,
1701468600000,-4.3,-4.65,-3.83,
1701469200000,-4.35,-4.73,-3.78,
1701469800000,-4.5,-4.7,-4.17,
1701470400000,-6.14,-4.62,-3.83,
1701471000000,-4.33,-4.55,-3.76,
1701471600000,-3.98,-4.65,-3.82,
1701472200000,-4.09,-4.73,-3.83,
1701472800000,-3.84,-4.67,-3.64,
1701473400000,-5.68,-4.66,-4,
1701474000000,-3.86,-4.66,-3.9,
1701474600000,-3.91,-4.63,-3.62,
1701475200000,-4.17,-4.62,-4.02,
1701475799000,-4.03,-4.54,-3.73,
1701475800000,-4.1,-4.62,-3.8,
1701476400000,-5.98,-4.6,-3.6,
1701477000000,-3.96,-4.68,-3.69,
1701477600000,-3.71,-4.7,-3.98,
1701478200000,-3.36,-4.5,-3.85,
1701478800000,-3.52,-4.5,-3.61,
1701479400000,-5.36,-4.41,-3.72,
1701480000000,-3.52,-4.42,-3.79,
1701480600000,-3.35,-4.44,-3.67,
1701481200000,-3.31,-4.47,-3.89,
1701481800000,-3.29,-4.52,-3.67,
1701482400000,-5.34,-4.54,-3.44,
1701483000000,-3.57,-4.54,-3.89,
1701483600000,-3.31,-4.56,-3.84,
1701484200000,-3.42,-4.57,-3.66,
1701484800000,-3.31,-4.54,-3.66,
1701485400000,-5.29,-4.6,-3.75,
1701486000000,-3.45,-4.68,-3.61,
1701486600000,-3.51,-4.62,-4.21,
1701487200000,-4.26,-4.91,-4.44,
1701487800000,-7.06,-5.1,-4.98,
1701488400000,-5.25,-5,-5.04,
1701489000000,-5.37,-5.03,-6.07,
1701489600000,-5.22,-4.98,-5.4,
1701490200000,-8.55,-4.88,-5.08,
1701490800000,-4.98,-5.06,-4.99,
1701491400000,-6.47,-6.68,-5.46,
1701492000000,-5.22,-5.27,-5.06,
1701492600000,-5.39,-5.41,-4.73,
1701493200000,-5.71,-5.4,-4.51,
1701493800000,-5.75,-5.39,-4.73,
1701494400000,-6.67,-5.39,-4.76,
1701495000000,-5.79,-5.55,-5.47,
1701495600000,-5.69,-5.43,-4.65,
1701496200000,-6.86,-5.45,-4.79,
1701496800000,-6.02,-5.63,-4.66,
1701497400000,-5.95,-6.13,-4.8,
1701498000000,-7.21,-6.74,-4.88,
1701498600000,-5.83,-6.32,-4.91,
1701499200000,-5.62,-6.22,-5.76,
1701499800000,-6.93,-6.08,-5.84,
1701500400000,-6.01,-5.88,-5.25,
1701501000000,-6.04,-6.6,-5.26,
1701501600000,-7.33,-6.68,-6.01,
1701502200000,-5.74,-6.76,-6.07,
1701502800000,-5.83,-6.66,-5.14,
1701503400000,-6.75,-6.46,-5.81,
1701504000000,-6.03,-6.63,-5.08,
1701504600000,-5.99,-6.47,-4.68,
1701505200000,-5.74,-6.51,-5.54,
1701505800000,-5.74,-6.35,-5.52,
1701506400000,-5.71,-6.56,-4.97,
1701507000000,-6.64,-6.61,-4.85,
1701507600000,-8.74,-6.49,-5.35,
1701508200000,-6.73,-6.48,-4.84,
1701508800000,-6.5,-6.29,-4.92,
1701509400000,-8.71,-6.47,-5.83,
1701510000000,-7.03,-6.66,-4.76,
1701510600000,-7.27,-6.66,-5.02,
1701511200000,-7.31,-6.72,-5.74,
1701511800000,-6.11,-6.71,-5.31,
1701512400000,-6.1,-6.61,-5.46,
1701513000000,-8.3,-6.72,-5.85,
1701513600000,-8.44,-6.52,-5.41,
1701514200000,-6.28,-6.67,-5.71,
1701514800000,-6.22,-6.64,-5.61,
1701515400000,-8.33,-6.27,-6.23,
1701516000000,-6.26,-6.15,-5.85,
1701516600000,-6.48,-6.52,-5.26,
1701517200000,-6.89,-6.02,-6.16,
1701517800000,-6.72,-6.02,-5.69,
1701518400000,-6.75,-6.25,-5.56,
1701519000000,-9.97,-6.34,-6.24,
1701519600000,-8.72,-6.09,-5.33,
1701520200000,-8.96,-6.31,-5.21,
1701520800000,-9.9,-6.9,-6.26,
1701521400000,-6.62,-6.58,-5.91,
1701522000000,-8.26,-6.69,-5.65,
1701522600000,-7.74,-6.65,-6.52,
1701523200000,-8.59,-6.56,-5.99,
1701523800000,-5.8,-6.32,-5.19,
1701524400000,-5.97,-6.39,-6.03,
1701525000000,-4.98,-6.19,-4.82,
1701525600000,-4.75,-6.33,-4.78,
1701526200000,-4.56,-6.07,-4.8,
1701526800000,-4.62,-6.28,-4.59,
1701527400000,-4.22,-7.41,-4.42,
1701528000000,-4.45,-5.86,-4.94,
1701528600000,-4.69,-5.91,-4.76,
1701529200000,-4.86,-6.55,-4.72,
1701529800000,-4.96,-6.3,-4.87,
1701530400000,-4.41,-6.14,-4.23,
1701531000000,-4.47,-6.37,-4.27,
1701531600000,-6.49,-6.45,-4.45,
1701532200000,-4.62,-6.42,-4.54,
1701532800000,-6.33,-6.54,-4.38,
1701533400000,-4.07,-5.94,-4.4,
1701534000000,-4.29,-6.21,-4.37,
1701534600000,-6.23,-5.91,-4.3,
1701535200000,-4.75,-6.24,-4.69,
1701535800000,-4.32,-5.63,-4.35,
1701536400000,-4.34,-5.58,-4.27,
1701537000000,-4.31,-5.47,-4.33,
1701537600000,-4.77,-5.97,-4.58,
1701538200000,-6.54,-5.91,-4.22,
1701538800000,-4.62,-5.92,-4.29,
1701539400000,-4.43,-5.99,-4.45,
1701540000000,-6.13,-5.59,-4.08,
1701540600000,-4.25,-5.47,-4.3,
1701541200000,-4.41,-5.32,-4.36,
1701541800000,-6.45,-5.43,-4.25,
1701542400000,-4.41,-5.35,-4.38,
1701543000000,-4.46,-5.25,-4.31,
1701543600000,-6.43,-5.21,-4.17,
1701544200000,-4.25,-5.21,-4.07,
1701544800000,-4.28,-5.18,-4.36,
1701545400000,-4.3,-5.27,-3.99,
1701546000000,-6.26,-5,-3.86,
1701546600000,-4.27,-5.11,-4.32,
1701547200000,-4.25,-4.98,-3.92,
1701547800000,-4.02,-5.04,-4.05,
1701548400000,-4.05,-4.9,-4.06,
1701549000000,-3.95,-4.69,-3.86,
1701549600000,-4.19,-4.74,-3.87,
1701550200000,-5.87,-4.69,-4.08,
1701550800000,-3.97,-4.61,-3.95,
1701551400000,-4.07,-4.64,-4.02,
1701552000000,-3.97,-4.78,-4.13,
1701552600000,-5.59,-4.78,-4.04,
1701553200000,-3.73,-4.51,-3.91,
1701553800000,-3.73,-4.48,-3.97,
1701554400000,-5.91,-4.53,-4.03,
1701555000000,-4.09,-4.58,-3.83,
1701555600000,-4.01,-4.53,-4.11,
1701556200000,-3.8,-4.64,-3.97,
1701556800000,-5.75,-4.6,-4.12,
1701557400000,-3.72,-4.59,-3.94,
1701558000000,-3.74,-4.54,-3.95,
1701558600000,-3.92,-4.6,-3.7,
1701559200000,-3.89,-4.52,-4.08,
1701559800000,-5.75,-4.6,-4.11,
1701560400000,-3.95,-4.61,-3.89,
1701561000000,-3.72,-4.64,-4.08,
1701561600000,-3.75,-4.67,-4.05,
1701562200000,-3.78,-4.59,-3.99,
1701562800000,-3.9,-4.56,-4.06,
1701563400000,-3.88,-4.52,-4.08,
1701564000000,-3.94,-6.08,-3.76,
1701564600000,-3.92,-4.6,-3.92,
1701565200000,-3.4,-4.31,-3.93,
1701565800000,-3.28,-4.43,-3.81,
1701566400000,-3.33,-4.55,-3.85,
1701567000000,-3.25,-4.44,-4.2,
1701567600000,-5,-4.41,-3.83,
1701568199000,-3.4,-4.4,-3.73,
1701568800000,-3.3,-4.67,-4.12,
1701569400000,-3.35,-4.68,-3.86,
1701570000000,-3.07,-4.67,-3.97,
1701570600000,-4.93,-4.61,-3.89,
