intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat Feb 17 2024|  TO Fri Feb 23 2024
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1708108200000,-4.53,-5.8,-4.09,
1708108800000,-5.78,-5.77,-3.93,
1708109400000,-3.79,-5.8,-3.86,
1708110000000,-5.84,-5.72,-4.16,
1708110600000,-3.78,-5.84,-3.89,
1708111200000,-6.1,-5.57,-4.03,
1708111800000,-3.78,-5.45,-3.99,
1708112400000,-5.73,-5.23,-3.48,
1708113000000,-3.76,-5.12,-3.58,
1708113600000,-5.7,-5.07,-3.48,
1708114200000,-3.83,-4.95,-3.61,
1708114800000,-5.84,-4.97,-3.59,
1708115400000,-3.83,-4.82,-3.51,
1708116000000,-5.79,-5.02,-4.11,
1708116600000,-3.53,-4.94,-3.88,
1708117200000,-5.5,-4.87,-3.67,
1708117800000,-3.49,-4.77,-3.95,
1708118400000,-3.56,-4.75,-3.71,
1708119000000,-3.57,-4.78,-3.93,
1708119600000,-3.49,-4.69,-4.06,
1708120199000,-3.48,-4.69,-3.91,
1708120200000,-3.47,-4.73,-3.82,
1708120800000,-3.5,-4.74,-3.93,
1708121400000,-3.49,-4.84,-3.89,
1708122000000,-3.51,-4.77,-4.08,
1708122600000,-5.4,-4.78,-3.96,
1708123200000,-3.49,-5.08,-3.89,
1708123800000,-5.34,-4.63,-3.8,
1708124400000,-3.5,-4.73,-3.52,
1708125000000,-3.91,-4.57,-3.26,
1708125600000,-3.56,-4.52,-3.64,
1708126200000,-3.55,-4.5,-3.72,
1708126800000,-5.4,-4.51,-3.95,
1708127400000,-3.53,-4.47,-4.02,
1708128000000,-5.56,-4.39,-3.57,
1708128600000,-3.53,-4.49,-3.87,
1708129200000,-3.9,-4.43,-3.75,
1708129800000,-5.42,-4.48,-3.82,
1708130400000,-3.12,-4.49,-3.97,
1708131000000,-3.16,-4.35,-3.7,
1708131600000,-2.99,-4.13,-3.8,
1708132200000,-3.02,-4.25,-4.01,
1708132800000,-3.35,-4.31,-3.75,
1708133400000,-3.04,-4.17,-4.03,
1708134000000,-3,-4.18,-3.7,
1708134600000,-5.16,-4.21,-3.77,
1708135200000,-3.09,-4.25,-3.94,
1708135800000,-3.15,-4.25,-3.67,
1708136400000,-3.11,-4.29,-3.96,
1708137000000,-3.15,-4.46,-4,
1708137600000,-3.2,-4.62,-4.24,
1708138200000,-3.15,-4.58,-3.32,
1708138800000,-3.2,-4.82,-3.21,
1708139400000,-3.16,-5.04,-3.7,
1708140000000,-3.45,-5,-3.47,
1708140600000,-5.24,-5,-4.58,
1708141200000,-3.08,-5.03,-4.51,
1708141800000,-3.1,-5.29,-4.73,
1708142400000,-3.08,-5.2,-4.79,
1708143000000,-3.5,-5.28,-4.92,
1708143600000,-5.84,-5.82,-4.81,
1708144200000,-3.82,-5.7,-4.61,
1708144800000,-3.97,-5.55,-5.2,
1708145400000,-4.26,-5.33,-4.92,
1708146000000,-4.46,-5.94,-4.91,
1708146600000,-4.67,-5.93,-4.83,
1708147200000,-4.94,-6.12,-5.23,
1708147800000,-7.14,-5.82,-5.26,
1708148400000,-4.56,-6.1,-5.27,
1708149000000,-4.9,-6.63,-5.39,
1708149600000,-4.97,-6.42,-5.33,
1708150200000,-4.96,-6.17,-5.68,
1708150800000,-4.98,-6.3,-5.83,
1708151400000,-5.07,-6.62,-5.76,
1708152000000,-4.91,-6.33,-5.5,
1708152600000,-4.9,-6.37,-7.29,
1708153200000,-4.75,-6.37,-7.25,
1708153800000,-4.97,-6.4,-5.9,
1708154400000,-5,-5.93,-5.42,
1708155000000,-5.06,-6.13,-6.05,
1708155600000,-4.52,-5.8,-5.31,
1708156200000,-4.73,-5.57,-5.42,
1708156800000,-4.23,-5.63,-5.17,
1708157400000,-6.94,-6.06,-5.22,
1708158000000,-5.12,-6.49,-5.3,
1708158600000,-5.2,-6.33,-5.28,
1708159200000,-5.23,-6.32,-5.55,
1708159800000,-5.45,-6.34,-5.69,
1708160400000,-5.32,-6.55,-5.32,
1708161000000,-8.01,-6.58,-5.44,
1708161600000,-7.51,-6.44,-5.24,
1708162200000,-7.33,-6.56,-5.12,
1708162800000,-7.21,-6.65,-5.49,
1708163400000,-5.73,-6.49,-5.01,
1708164000000,-5.69,-6.42,-5,
1708164600000,-5.89,-6.26,-5.11,
