intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat Sep 09 2023|  TO Fri Sep 15 2023
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1694197800000,-4.53,-6.38,-4.1,
1694198400000,-6.91,-6.43,-4.47,
1694199000000,-5.85,-6.24,-4.35,
1694199600000,-6.97,-6.37,-4.48,
1694200200000,-5.81,-6.27,-4.03,
1694200800000,-6.96,-6.3,-4.28,
1694201400000,-4.58,-6.19,-4.3,
1694202000000,-6.96,-6.03,-4.12,
1694202600000,-5.87,-6.07,-4.27,
1694203200000,-4.65,-6.12,-4.18,
1694203800000,-5.89,-6.07,-4.09,
1694204400000,-5.8,-6.12,-4.42,
1694205000000,-4.69,-6.14,-4.5,
1694205600000,-6.93,-6.09,-4.14,
1694206200000,-5.85,-6.04,-4.2,
1694206800000,-4.63,-6.06,-4.35,
1694207400000,-5.73,-6.14,-4.35,
1694208000000,-5.65,-6.11,-4.14,
1694208600000,-4.49,-6.12,-4.03,
1694209200000,-5.72,-6.24,-4.38,
1694209800000,-5.65,-6.01,-4.36,
1694210400000,-4.55,-6.2,-4.14,
1694211000000,-5.69,-5.87,-4.23,
1694211600000,-6.3,-5.82,-4.33,
1694212200000,-4.54,-5.92,-4.24,
1694212800000,-5.65,-5.83,-4.22,
1694213400000,-6.7,-5.85,-4.15,
1694214000000,-4.41,-5.83,-4.21,
1694214600000,-5.65,-5.85,-4.38,
1694215200000,-5.71,-5.83,-4.52,
1694215800000,-4.65,-6.15,-4.31,
1694216400000,-5.75,-6.04,-4.12,
1694217000000,-5.63,-5.71,-4.12,
1694217600000,-4.51,-5.67,-4.37,
1694218800000,-6.7,-5.65,-3.96,
1694219400000,-4.24,-5.69,-4.28,
1694220000000,-6.58,-5.74,-4.44,
1694220600000,-5.47,-5.59,-4.34,
1694221200000,-5.51,-5.7,-4.06,
1694221800000,-5.24,-5.49,-4.25,
1694222400000,-5.15,-5.48,-4.46,
1694223000000,-5.12,-5.37,-4.25,
1694223600000,-5.02,-5.42,-4.43,
1694224200000,-6.08,-5.4,-4.32,
1694224800000,-4.98,-5.3,-4.29,
1694225400000,-5.14,-6.06,-4.06,
1694226000000,-5.09,-5.55,-4.39,
1694226600000,-5.09,-5.4,-4.13,
1694227200000,-5.14,-5.5,-4.12,
1694227800000,-5.31,-5.53,-4.29,
1694228400000,-5.32,-5.53,-4.66,
1694229000000,-5.58,-5.59,-4.41,
1694229600000,-6.46,-5.56,-4.28,
1694230200000,-5.35,-5.6,-4.79,
1694230800000,-5.43,-5.87,-4.55,
1694231400000,-5.26,-6.03,-4.83,
1694232000000,-5.17,-6.12,-4.48,
1694232600000,-5.17,-6.25,-4.75,
1694233200000,-5.07,-6.41,-4.47,
1694233800000,-5.39,-6.51,-4.68,
1694234400000,-5.41,-6.62,-4.57,
1694235000000,-5.94,-6.98,-4.66,
1694235529000,-6.35,-6.97,-6.7,
1694235600000,-6.37,-7.11,-5.39,
1694236200000,-6.35,-7.16,-4.86,
