intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat Apr 06 2024|  TO Fri Apr 12 2024
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1712341800000,-5.32,-7.24,-4.52,
1712342400000,-5.33,-6.74,-4.4,
1712343000000,-4.75,-6.58,-4.36,
1712343600000,-4.79,-6.43,-4.65,
1712344200000,-4.67,-6.47,-4.97,
1712344800000,-4.46,-6.37,-4.28,
1712345400000,-4.66,-6.57,-4.43,
1712346000000,-4.66,-6.62,-4.68,
1712346600000,-4.76,-6.47,-4.74,
1712347200000,-4.82,-6.67,-4.64,
1712347800000,-4.6,-5.86,-4.72,
1712348400000,-4.61,-6.02,-4.61,
1712349000000,-4.6,-6.08,-4.47,
1712349600000,-4.62,-5.99,-4.49,
1712350200000,-4.65,-6,-4.41,
1712350800000,-4.65,-5.97,-4.44,
1712351400000,-4.45,-6.13,-4.37,
1712352000000,-4.68,-6.07,-4.52,
1712352600000,-4.65,-6.2,-4.64,
1712353200000,-4.74,-6.16,-4.68,
1712353800000,-4.68,-6.01,-4.55,
1712354400000,-4.29,-5.64,-4.31,
1712355000000,-4.36,-5.67,-4.25,
1712355600000,-5.11,-5.72,-4.12,
1712356200000,-4.64,-5.51,-4.17,
1712356800000,-4.69,-5.37,-4.42,
1712357400000,-4.69,-5.49,-4.35,
1712358000000,-4.44,-5.47,-4.28,
1712358600000,-5.33,-5.41,-4.22,
1712359200000,-4.3,-5.39,-4.12,
1712359800000,-4.4,-5.31,-4.2,
1712360400000,-4.32,-5.25,-4.07,
1712361000000,-4.31,-5.26,-4.33,
1712361600000,-7.08,-5.27,-4.07,
1712362200000,-6.45,-5.29,-3.99,
1712362800000,-6.06,-5.21,-3.91,
1712363400000,-6.44,-5.31,-3.97,
1712364000000,-6.2,-5.22,-3.91,
1712364600000,-4.81,-5.09,-3.98,
1712365200000,-3.43,-4.99,-3.97,
1712365800000,-3.49,-5.02,-4.09,
1712366400000,-3.38,-5.27,-4.22,
1712367000000,-3.37,-4.99,-3.94,
1712367600000,-4.22,-5,-4.12,
1712368200000,-3.32,-4.77,-3.91,
1712368800000,-3.38,-5.02,-4.06,
1712369400000,-3.42,-5.07,-4.05,
1712370000000,-3.85,-5.13,-4.18,
1712370600000,-3.5,-5.28,-4.17,
1712371200000,-3.49,-5.33,-4.13,
1712371800000,-3.51,-5.19,-4.2,
1712372400000,-4.35,-5.57,-4.2,
1712373000000,-3.51,-5.79,-4.29,
1712373600000,-3.41,-5.89,-4.07,
1712374200000,-3.42,-6.02,-3.99,
1712374800000,-3.43,-8.08,-3.98,
1712375400000,-3.92,-8.46,-4.02,
1712376000000,-4.12,-10.18,-4.13,
1712376600000,-4.29,-9.11,-4.85,
1712377200000,-4.29,-9.03,-4.77,
1712377800000,-4.35,-9.73,-5,
1712378400000,-4.32,-9.61,-5.1,
1712379000000,-6.97,-9.56,-5.45,
1712379600000,-6.95,-9.82,-5.83,
1712380200000,-7.65,-10.09,-5.09,
1712380800000,-7.68,-8.65,-5.12,
