intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat Apr 13 2024|  TO Fri Apr 19 2024
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1712946600000,-7.41,-6.42,-4.16,
1712947200000,-7.24,-6.3,-4.08,
1712947800000,-7.22,-6.29,-4.18,
1712948400000,-7.21,-6.12,-4.1,
1712949000000,-7.2,-6.29,-4.16,
1712949600000,-7.17,-6.16,-4.14,
1712950200000,-7.32,-6.28,-4.15,
1712950800000,-7.3,-6.07,-4.17,
1712951400000,-7.08,-6,-4.21,
1712952000000,-5.2,-5.99,-3.99,
1712952600000,-4.74,-6.2,-4.12,
1712953200000,-4.74,-6.19,-4.06,
1712953800000,-4.78,-6.25,-4,
1712954400000,-4.76,-6.13,-4.02,
1712955000000,-4.71,-6.19,-4.27,
1712955600000,-4.87,-5.48,-4.05,
1712956200000,-4.97,-5.44,-4.08,
1712956800000,-4.86,-5.7,-4.14,
1712957400000,-6.91,-5.5,-4.1,
1712958000000,-6.95,-5.59,-4.13,
1712958600000,-6.96,-5.57,-4.13,
1712959200000,-6.7,-5.78,-4.23,
1712959800000,-4.88,-5.53,-4.1,
1712960400000,-4.84,-5.46,-4.11,
1712961000000,-4.84,-5.52,-4.12,
1712961600000,-4.8,-5.63,-4.12,
1712962200000,-4.82,-5.46,-4.27,
1712962800000,-4.68,-5.35,-4.22,
1712963400000,-4.68,-5.47,-4.33,
1712963999000,-4.66,-5.43,-4.14,
1712964600000,-6.68,-5.36,-4.13,
1712965200000,-6.65,-5.42,-4.01,
1712965800000,-6.72,-5.55,-4.23,
1712966152000,-6.67,-5.36,-4.08,
1712966400000,-4.8,-5.45,-4.06,
1712967000000,-4.84,-5.49,-3.99,
1712967600000,-4.75,-5.61,-4.13,
1712968200000,-4.22,-5.41,-4.15,
1712968800000,-6.38,-5.4,-4.67,
1712969400000,-6.11,-5.47,-4.61,
1712970000000,-3.84,-4.94,-4.75,
1712970600000,-3.8,-5.15,-4.65,
1712970970000,-5.13,-5.02,-4.66,
1712971200000,-3.86,-5.3,-4.83,
1712971800000,-4.01,-5.55,-4.85,
1712972400000,-3.93,-5.69,-4.88,
1712973000000,-5.96,-5.67,-4.65,
1712973600000,-6.05,-5.6,-4.31,
1712974200000,-3.82,-5.84,-4.09,
1712974800000,-3.87,-5.76,-4.02,
1712975400000,-3.83,-5.62,-4.07,
1712976000000,-4.03,-5.65,-3.97,
1712976600000,-3.83,-5.58,-4.29,
1712977200000,-6.09,-5.47,-4.12,
1712977800000,-5.99,-5.57,-4.33,
1712978400000,-6.01,-5.41,-4.15,
1712979000000,-3.9,-5.65,-4.32,
1712979600000,-4.27,-5.7,-4.37,
1712980114000,-3.96,-5.86,-4.84,
1712980200000,-3.93,-5.87,-4.96,
1712980800000,-3.88,-5.97,-5.07,
1712981400000,-3.9,-5.79,-5.06,
1712982000000,-3.9,-5.83,-5.12,
1712982600000,-6.43,-5.85,-5.08,
1712983200000,-6.57,-6.23,-5.12,
1712983800000,-6.78,-7.4,-5.39,
1712984173000,-6.66,-7.48,-5.32,
1712984400000,-4.45,-7.22,-5.61,
1712985000000,-4.44,-7.46,-5.75,
1712985600000,-4.55,-7.65,-5.6,
1712986200000,-4.5,-8.06,-5.57,
1712986800000,-4.42,-8.41,-5.87,
1712987400000,-6.4,-8.53,-5.65,
1712988000000,-6.41,-8.26,-5.5,
1712988600000,-6.54,-8.52,-5.99,
1712989200000,-7.09,-8.79,-6,
1712989800000,-4.85,-8.84,-6.13,
1712990400000,-4.74,-9.21,-5.66,
1712991000000,-4.38,-8.94,-5.25,
1712991600000,-5.07,-9.54,-5.61,
1712992200000,-7.54,-9.84,-5.83,
1712992800000,-7.16,-9.26,-5.45,
1712993400000,-7.41,-9.39,-5.71,
1712994000000,-7.37,-9.19,-5.56,
1712994600000,-4.99,-9.06,-5.64,
1712995200000,-4.65,-8.81,-5.23,
1712995800000,-4.32,-8.81,-5.63,
1712996400000,-4.35,-9.11,-5.21,
1712997000000,-4.08,-8.95,-5.11,
1712997600000,-3.9,-8.92,-5.18,
1712998200000,-6.31,-8.61,-5.02,
1712998799000,-6.11,-8.45,-4.76,
1712998800000,-6.11,-8.45,-4.72,
1712999400000,-6.22,-8.49,-5.22,
1713000000000,-6.09,-8.59,-5.15,
1713000599000,-6.88,-8.59,-5.28,
1713000600000,-6.98,-8.54,-5.28,
1713001200000,-4.2,-8.88,-5.22,
1713001800000,-4.05,-8.58,-5.44,
1713002199000,-6.52,-8.76,-5.37,
1713002400000,-3.87,-8.88,-5.3,
1713003000000,-3.77,-8.59,-5.18,
1713003600000,-3.88,-9,-4.88,
1713004200000,-3.89,-8.73,-5.03,
1713004800000,-3.9,-8.67,-4.8,
1713005400000,-4.01,-8.69,-5.05,
1713006000000,-6.37,-8.64,-4.85,
1713006600000,-6.63,-8.64,-5.01,
1713007200000,-6.4,-8.84,-4.89,
1713007800000,-6.41,-8.58,-5.12,
1713008400000,-6.25,-8.57,-5.02,
1713009000000,-6.29,-8.41,-4.99,
1713009600000,-3.94,-7.95,-4.94,
1713010200000,-3.72,-7.78,-4.81,
1713010800000,-3.77,-8.03,-5.08,
1713011400000,-3.63,-7.65,-4.62,
1713012000000,-4.76,-8.07,-4.91,
1713012600000,-4.74,-7.72,-4.98,
1713013200000,-4.78,-7.75,-4.96,
1713013800000,-5.03,-7.56,-4.89,
1713014400000,-5.8,-7.57,-4.85,
1713015000000,-5.88,-7.64,-5.03,
1713015600000,-5.74,-7.26,-4.87,
1713016200000,-5.85,-7.6,-4.84,
1713016800000,-5.67,-7.39,-4.84,
1713017400000,-7.92,-7.3,-5.05,
1713018000000,-7.71,-7.16,-4.72,
