intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat Aug 12 2023|  TO Fri Aug 18 2023
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1691778600000,-6.64,-5.79,-4.98,
1691779200000,-4.93,-6.01,-4.75,
1691779800000,-6.65,-5.67,-4.65,
1691780400000,-7.86,-5.63,-4.77,
1691781000000,-6.3,-5.71,-4.51,
1691781600000,-6.72,-5.63,-4.24,
1691782200000,-6.33,-5.65,-4.32,
1691782800000,-6.41,-5.57,-4.7,
1691783400000,-7.36,-5.7,-4.13,
1691784000000,-6.24,-5.9,-4.34,
1691784600000,-5.71,-5.41,-4.28,
1691785200000,-4.06,-6.43,-4.42,
1691785800000,-5.31,-5.35,-4.44,
1691786400000,-5.67,-5.29,-4.44,
1691787000000,-4.07,-6.5,-4.17,
1691787600000,-4.14,-6.56,-4.37,
1691788200000,-6.8,-5.44,-4.49,
1691788800000,-5.59,-6.56,-4.13,
1691789400000,-4.11,-7.09,-4.27,
1691790000000,-4.07,-6.45,-4.16,
1691790600000,-5.71,-5.24,-4.21,
1691791200000,-5.68,-5.35,-4.79,
1691791800000,-4.17,-6.52,-4.38,
1691792400000,-6.82,-6.48,-4.14,
1691793000000,-5.62,-5.46,-4.38,
1691793600000,-4.18,-5.49,-4.38,
1691794200000,-5.68,-6.39,-4.39,
1691794800000,-5.66,-6.37,-4.54,
1691795400000,-4.17,-5.29,-4.29,
1691796000000,-4.15,-5.13,-4.56,
1691796600000,-5.62,-5.18,-4.4,
1691797200000,-4.03,-6.38,-4.43,
1691797800000,-4.05,-6.41,-4.24,
1691798400000,-5.1,-5.17,-4.55,
1691799000000,-5.58,-5.12,-4.13,
1691799600000,-5.6,-5.06,-4.24,
1691800200000,-6.81,-5.07,-4.38,
1691800800000,-5.65,-5.15,-4.23,
1691801400000,-5.22,-5.05,-4.74,
1691802000000,-4.58,-5.27,-4.31,
1691802600000,-5.02,-5.2,-5.59,
1691803200000,-4.85,-5,-4.5,
1691803800000,-6.06,-4.99,-4.62,
1691804400000,-3.4,-6.26,-4.35,
1691805000000,-4.88,-6.32,-4.45,
1691805600000,-6.07,-6.58,-4.7,
1691806200000,-5.05,-5.14,-4.33,
1691806800000,-5.01,-5,-4.51,
1691807400000,-4.47,-5.27,-4.41,
1691808000000,-4.91,-6.65,-4.44,
1691808600000,-4.95,-6.66,-4.58,
1691809200000,-6.52,-6.89,-4.85,
1691809800000,-6.3,-6.92,-4.86,
1691810400000,-4.85,-6.91,-5.11,
1691811000000,-7.71,-7.24,-4.9,
1691811600000,-6.58,-7.31,-4.7,
1691812200000,-6.52,-7.25,-4.91,
1691812800000,-7.81,-7.13,-4.88,
1691813400000,-5.03,-7.5,-5.2,
1691814000000,-6.16,-8.65,-5.19,
1691814600000,-6.71,-8.7,-5.16,
1691815200000,-5.56,-7.76,-5,
1691815800000,-5.46,-8.76,-5.32,
