intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat Nov 04 2023|  TO Fri Nov 10 2023
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1699036200000,-4.9,-7.27,-5.85,
1699036800000,-7.65,-7.25,-6.1,
1699037400000,-4.92,-7.19,-4.54,
1699038000000,-6.65,-7.17,-6,
1699038600000,-4.6,-7.19,-5.68,
1699039200000,-4.62,-6.6,-6.03,
1699039800000,-7.43,-6.58,-5.91,
1699040400000,-4.6,-6.52,-5.54,
1699041000000,-6.51,-6.65,-5.85,
1699041600000,-4.91,-6.64,-5.72,
1699042200000,-5.86,-6.39,-5.57,
1699042800000,-6.26,-6.41,-5.32,
1699043400000,-4.49,-6.47,-5.78,
1699044000000,-6.2,-6.48,-4.45,
1699044600000,-5.61,-6.65,-5.55,
1699045200000,-4.65,-6.38,-6.23,
1699045800000,-6.33,-6.57,-5.5,
1699046400000,-4.69,-6.58,-6.05,
1699047000000,-6.39,-6.67,-4.06,
1699047600000,-4.56,-6.59,-5.71,
1699048200000,-6.18,-6.56,-5.5,
1699048800000,-5.41,-6.87,-5.85,
1699049400000,-4.45,-6.46,-5.25,
1699050000000,-6.39,-6.41,-5.51,
1699050600000,-5.82,-6.51,-5.57,
1699051200000,-6.51,-6.38,-4.36,
1699051800000,-4.5,-6.32,-5.68,
1699052400000,-7.3,-6.4,-5.53,
1699053000000,-4.51,-6.34,-6.04,
1699053600000,-4.43,-6.43,-5.34,
1699054200000,-7.49,-6.44,-4.15,
1699054800000,-4.69,-6.68,-5.49,
1699055400000,-6.31,-6.41,-4.34,
1699056000000,-4.45,-6.4,-6.3,
1699056600000,-6.35,-6.45,-5.39,
1699057200000,-5.6,-6.21,-4.43,
1699057800000,-4.66,-6.42,-5.6,
1699058400000,-5.87,-6.24,-5.35,
1699059000000,-4.2,-6.19,-4.26,
1699059600000,-5.59,-6.18,-5.85,
1699060200000,-5.04,-6.25,-5.71,
1699060800000,-5.62,-6.23,-5.45,
1699061400000,-4.17,-6.34,-3.98,
1699062000000,-4.21,-6.29,-5.39,
1699062600000,-5.78,-6.25,-6.37,
1699063200000,-5.11,-7.12,-4.08,
1699063800000,-5.7,-6.37,-5.68,
1699064400000,-3.95,-6.29,-4.14,
1699065000000,-5.84,-6.25,-5.68,
1699065600000,-4.18,-6.28,-4.02,
1699066200000,-6.72,-6.27,-5.48,
1699066800000,-3.99,-6.3,-5.93,
1699067400000,-3.95,-6.26,-5.76,
1699068000000,-5.87,-6.63,-5.75,
1699068600000,-4.2,-6.53,-5.4,
1699069200000,-6.81,-6.57,-5.94,
1699069800000,-3.91,-6.66,-4.41,
1699070400000,-5.65,-6.75,-5.49,
1699071000000,-4.43,-6.71,-5.86,
1699071600000,-4.41,-6.94,-5.87,
1699072200000,-6.63,-6.88,-6.27,
1699072800000,-4.42,-7.23,-6.65,
1699073400000,-6.41,-7.39,-5.92,
1699074000000,-4.68,-7.48,-6.61,
1699074600000,-6.79,-7.64,-7.03,
1699075200000,-4.81,-7.86,-6.56,
1699075800000,-6.58,-8.12,-7.19,
1699076400000,-8.18,-8.66,-7.52,
1699077000000,-8.46,-8.63,-5.37,
1699077600000,-8.29,-8.42,-5.56,
1699078200000,-8.3,-9.52,-5.62,
1699078800000,-6.82,-8.91,-5.93,
1699079400000,-6.75,-8.91,-5.86,
1699080000000,-6.7,-9.27,-5.87,
1699080600000,-6.87,-8.97,-5.79,
1699081200000,-8.33,-9.23,-7.46,
1699081800000,-6.87,-8.79,-5.78,
1699082400000,-6.73,-8.78,-5.96,
1699083000000,-6.68,-8.76,-7.19,
1699083600000,-6.76,-8.96,-5.86,
1699084200000,-8.15,-7.93,-5.56,
1699084800000,-6.79,-7.93,-7.21,
1699085400000,-6.78,-7.96,-5.63,
1699086000000,-6.31,-7.72,-5.22,
1699086600000,-6.29,-7.74,-6.29,
1699087200000,-6.36,-7.73,-4.64,
1699087800000,-6.52,-7.7,-4.85,
1699088400000,-6.79,-7.85,-4.86,
1699089000000,-4.84,-7.86,-6.35,
1699089600000,-4.81,-8.14,-5.27,
1699090200000,-4.78,-8.31,-6.04,
1699090800000,-4.73,-8.83,-6.24,
1699091400000,-4.71,-8.77,-6.17,
1699092000000,-5.62,-8.83,-5.58,
1699092600000,-5.07,-9.03,-5.67,
1699093200000,-5.04,-8.54,-5.21,
1699093800000,-4.97,-8.23,-6.56,
1699094400000,-4.8,-8.82,-5.3,
1699095000000,-4.77,-8.54,-5.46,
1699095600000,-5.02,-8.88,-5.21,
1699096200000,-4.94,-8.83,-6.61,
1699096800000,-5.08,-8.86,-5.47,
1699097400000,-5.04,-8.55,-5.66,
1699098000000,-4.8,-8.62,-5.75,
1699098600000,-5.5,-8.68,-5.4,
1699099200000,-5.33,-8.63,-5.23,
1699099800000,-5.47,-8.8,-5.25,
