intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat Oct 21 2023|  TO Fri Oct 27 2023
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1697826600000,-8.28,-6.71,-4.91,
1697827200000,-8.22,-6.74,-4.93,
1697827800000,-6.66,-6.91,-5.15,
1697828400000,-6.62,-6.5,-5.34,
1697829000000,-6.6,-6.53,-5.21,
1697829600000,-6.8,-6.67,-4.79,
1697830200000,-6.83,-6.65,-4.89,
1697830800000,-6.64,-6.26,-5.08,
1697831400000,-6.64,-6.24,-5.19,
1697832000000,-6.65,-5.82,-4.76,
1697832600000,-6.88,-5.91,-4.77,
1697833200000,-6.82,-5.8,-5.04,
1697833800000,-7.95,-6.08,-5.01,
1697834400000,-8.06,-5.9,-4.79,
1697835000000,-8,-6.01,-4.89,
1697835600000,-6.41,-5.91,-5.11,
1697836200000,-6.67,-5.89,-4.81,
1697836800000,-6.62,-5.95,-4.85,
1697837400000,-6.38,-5.83,-4.89,
1697838000000,-6.33,-5.82,-5.02,
1697838600000,-6.34,-5.86,-4.81,
1697839200000,-6.3,-5.85,-4.92,
1697839800000,-6.32,-5.85,-5.03,
1697840400000,-6.34,-5.74,-4.69,
1697841000000,-6.09,-5.81,-4.79,
1697841600000,-6.12,-6.1,-4.95,
1697842200000,-6.07,-5.8,-4.95,
1697842800000,-6.05,-5.75,-4.7,
1697843400000,-6.24,-5.68,-4.88,
1697844000000,-6.11,-5.5,-4.72,
1697844600000,-6.14,-5.41,-4.68,
1697845200000,-5.86,-5.57,-4.35,
1697845800000,-5.83,-5.42,-4.43,
1697846400000,-5.86,-5.4,-4.52,
1697847000000,-5.84,-5.45,-4.62,
1697847600000,-5.77,-5.55,-4.62,
1697848200000,-5.46,-5.21,-4.52,
1697848800000,-5.46,-5.16,-4.43,
1697849400000,-5.51,-5.17,-4.37,
1697850000000,-4.75,-5.14,-4.47,
1697850600000,-4.81,-5.2,-4.54,
1697851200000,-4.83,-5.22,-4.53,
1697851800000,-4.8,-5.24,-4.24,
1697852400000,-5.03,-5.22,-4.32,
1697853000000,-4.92,-5.5,-4.53,
1697853600000,-4.92,-5.33,-4.39,
1697854200000,-4.71,-5.16,-4.34,
1697854800000,-4.67,-5.41,-4.73,
1697855400000,-4.93,-5.48,-4.76,
