intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat Jan 20 2024|  TO Fri Jan 26 2024
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1705689000000,-4.5,-5.91,-4.11,
1705689600000,-4.5,-5.68,-3.7,
1705690200000,-4.62,-5.63,-4.03,
1705690800000,-4.59,-5.76,-4.04,
1705691400000,-4.53,-5.19,-3.56,
1705692000000,-4.5,-5.19,-3.87,
1705692600000,-4.85,-5.19,-3.73,
1705693200000,-4.49,-5.22,-3.6,
1705693800000,-6.4,-5.26,-3.77,
1705694400000,-4.23,-4.91,-3.77,
1705695000000,-4.22,-4.95,-3.44,
1705695600000,-6.42,-4.9,-3.64,
1705696200000,-4.12,-4.96,-3.61,
1705696800000,-4.21,-4.98,-3.61,
1705697400000,-4.17,-4.86,-3.72,
1705698000000,-4.17,-4.78,-3.55,
1705698600000,-4.56,-4.75,-3.55,
1705699200000,-4.23,-4.71,-3.68,
1705699800000,-6.1,-4.86,-3.54,
1705700400000,-4.24,-4.81,-3.38,
1705701000000,-4.22,-4.92,-4.53,
1705701600000,-4.51,-4.82,-3.36,
1705702200000,-4.19,-4.87,-3.46,
1705702800000,-4.15,-4.82,-3.74,
1705703400000,-4.15,-4.85,-3.46,
1705704000000,-4.16,-4.9,-3.53,
1705704600000,-4.16,-4.77,-3.69,
1705705200000,-4.33,-4.78,-3.54,
1705705800000,-4.21,-4.79,-3.53,
1705706400000,-4.22,-4.75,-4.63,
1705707000000,-4.51,-4.81,-3.59,
1705707600000,-4.14,-4.76,-3.47,
1705708200000,-4.14,-4.76,-4.4,
1705708800000,-6.01,-4.81,-3.44,
1705709400000,-4.14,-4.82,-3.58,
1705710000000,-4.11,-4.75,-3.84,
1705710600000,-4.14,-4.76,-3.38,
1705711200000,-3.64,-4.72,-3.55,
1705711800000,-5.49,-4.49,-4.73,
1705712400000,-3.73,-4.48,-3.56,
1705713000000,-3.28,-4.36,-3.71,
1705713600000,-3.29,-4.46,-3.61,
