intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  DESE GROUND FLOOR
FROM   Sat May 11 2024|  TO Fri May 17 2024
REQUEST SUBMITTED ON   : Tue Jul 09 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1715365800000,-4.9,-5.51,-5.05,
1715366400000,-4.89,-5.45,-5.11,
1715367000000,-4.91,-5.39,-4.75,
1715367600000,-4.9,-5.5,-4.68,
1715368200000,-4.9,-5.31,-4.55,
1715368800000,-4.95,-5.2,-4.66,
1715369400000,-4.9,-5.56,-4.78,
1715370000000,-6.83,-5.25,-4.69,
1715370600000,-4.61,-5.25,-5.01,
1715371200000,-6.57,-5.44,-4.65,
1715371800000,-4.57,-5.21,-4.47,
1715372400000,-6.46,-5.3,-4.63,
1715373000000,-4.56,-5.37,-4.7,
1715373600000,-6.48,-5.34,-4.38,
1715374200000,-4.57,-5.25,-4.62,
1715374800000,-6.6,-5.43,-4.73,
1715375400000,-4.57,-5.32,-4.65,
1715376000000,-6.5,-5.24,-4.76,
1715376600000,-4.47,-5.54,-4.81,
1715377200000,-6.37,-5.08,-4.74,
1715377800000,-4.45,-5.2,-4.44,
1715378400000,-6.44,-5.26,-4.71,
1715379000000,-4.55,-5.2,-4.65,
1715379600000,-6.48,-5.29,-4.58,
1715380200000,-4.48,-5.61,-4.78,
1715380800000,-6.43,-5.17,-4.9,
1715381400000,-4.54,-5.18,-4.47,
1715382000000,-6.47,-6.04,-4.54,
1715382600000,-4.54,-5.21,-4.92,
1715383200000,-4.59,-5.16,-4.76,
1715383800000,-4.56,-5.29,-4.7,
1715384400000,-4.52,-5.28,-4.74,
1715385000000,-6.43,-5.53,-4.63,
1715385600000,-4.4,-5.26,-4.59,
1715386200000,-6.41,-5.19,-4.63,
1715386800000,-3.54,-5.2,-4.5,
1715387400000,-3.41,-5.12,-4.57,
1715388000000,-3.47,-5.11,-4.45,
1715388600000,-3.38,-5.06,-4.62,
1715389200000,-5.36,-5.19,-4.66,
