intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Nov 14 2023|  TO Mon Nov 20 2023
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1699900200000,1.03,0.95,1,
1699900800000,1.05,0.81,1.05,
1699901400000,1.03,0.85,1,
1699902000000,1.01,0.96,1,
1699902600000,1.02,0.86,1.05,
1699903200000,1.03,0.86,1,
1699903800000,1.04,1,0.99,
1699904400000,1.03,0.84,1.05,
1699905000000,1.02,0.88,1,
1699905600000,1.03,0.86,1,
1699906200000,1.05,0.79,1.06,
1699906800000,1.04,0.78,1.01,
1699907400000,1.03,0.89,1,
1699908000000,1.02,1.02,1,
1699908600000,1.03,0.84,1,
1699909200000,1.02,0.84,1,
1699909800000,1.03,0.99,1,
1699910400000,1.05,0.86,1.04,
1699910999000,1.04,0.9,0.99,
1699911600000,1.02,0.84,1,
1699912200000,1.04,0.89,1.04,
1699912800000,1.03,0.84,1,
1699913400000,1.03,0.81,0.99,
1699914000000,1.03,0.97,1.05,
1699914600000,1.03,0.85,0.99,
1699915200000,1.03,0.85,0.99,
1699915800000,1.03,1.02,1.06,
1699916400000,1.02,0.86,0.99,
1699917000000,1.02,0.86,0.99,
1699917600000,1.03,0.88,0.99,
1699918200000,1.03,0.89,1.05,
1699918800000,1.03,0.92,0.95,
1699919400000,1.02,0.89,0.95,
1699920000000,1.03,0.99,1,
1699920600000,1.05,0.86,0.95,
1699921200000,1.02,0.85,0.95,
1699921800000,1.03,0.98,1,
1699922400000,1.04,0.86,0.95,
1699923000000,1.03,0.87,0.95,
1699923600000,1.03,0.87,0.95,
1699924200000,1.02,0.84,0.95,
1699924800000,1.02,0.86,0.94,
1699925400000,1.05,0.83,0.94,
1699926000000,1.02,0.86,1.03,
1699926600000,1.01,0.86,0.99,
1699927200000,1.01,0.81,0.99,
1699927800000,1.01,0.98,1.03,
1699928400000,1.01,0.81,0.99,
1699929000000,1.01,0.86,0.98,
1699929600000,1,0.97,0.99,
1699930200000,1.01,0.85,0.98,
1699930800000,0.99,0.9,1.92,
1699931400000,1,0.94,3.91,
1699932000000,0.99,0.91,1.04,
1699932600000,1.06,0.95,1.16,
1699933200000,1.33,0.97,1.82,
1699933800000,1.37,1.16,4.68,
1699934400000,1.36,0.93,1.16,
1699935000000,1.38,0.94,2.1,
1699935600000,1.3,1.07,1.28,
1699936200000,1.42,1.05,1.47,
1699936800000,1.5,1,1.48,
1699937400000,1.51,1.47,1.49,
1699938000000,1.51,1.04,2.38,
1699938600000,1.77,1.08,1.45,
1699939200000,1.98,1.13,2.11,
1699939800000,1.84,1.09,1.76,
1699940400000,1.83,1.04,1.67,
1699941000000,1.85,1.06,1.68,
1699941600000,3.1,2.42,2.96,
1699942200000,3.06,2.27,2.97,
1699942800000,3.14,2.47,2.86,
1699943400000,2.14,1.56,1.9,
1699944000000,2.16,1.36,1.84,
1699944600000,2.15,1.39,1.89,
1699945200000,2.02,1.32,1.74,
1699945800000,1.9,1.24,1.56,
1699946400000,1.9,1.06,1.7,
1699947000000,1.97,1.07,4.46,
1699947600000,1.94,1.13,1.6,
1699948200000,1.87,0.9,1.61,
1699948800000,1.76,1.04,1.38,
1699949400000,1.78,1.14,1.38,
1699950000000,1.8,1.06,1.41,
1699950600000,1.56,1.15,1.31,
1699951200000,1.57,0.97,1.29,
1699951800000,1.7,1.45,2.03,
1699952400000,1.65,1.38,4.18,
1699952999000,2.86,2.31,2.54,
1699953600000,3.03,2.51,2.53,
1699954200000,3.04,2.42,2.53,
1699954800000,1.9,1.23,1.35,
