intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Apr 23 2024|  TO Mon Apr 29 2024
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1713810600000,1.26,2.42,1.04,
1713811199000,1.13,2.48,1.06,
1713811200000,1.13,2.49,1.1,
1713811800000,1.28,2.51,1.1,
1713812399000,1.13,2.5,1.09,
1713813000000,1.13,2.49,1.11,
1713813600000,1.13,2.5,1.1,
1713814200000,1.12,2.48,1.06,
1713814800000,1.25,2.49,1.06,
1713815400000,1.13,2.49,1.05,
1713816000000,1.26,2.48,1.06,
1713816600000,1.13,2.36,1.06,
1713817200000,1.12,2.47,1.06,
1713817800000,1.26,2.52,1.14,
1713818400000,1.12,2.44,1.11,
1713819000000,1.25,2.4,1.14,
1713819600000,1.13,2.53,1.07,
1713820200000,1.25,2.55,1.06,
1713820800000,1.13,2.54,1.06,
1713821400000,1.13,2.52,1.06,
1713822000000,1.26,2.49,1.07,
1713822600000,1.13,2.41,1.06,
1713823200000,1.14,2.44,1.12,
1713823800000,1.14,2.42,1.11,
1713825000000,1.26,2.5,1.06,
1713825600000,1.13,2.51,1.06,
1713826200000,1.13,2.51,1.06,
1713826800000,1.26,2.5,1.08,
1713827400000,1.13,2.47,1.07,
1713828000000,1.25,2.26,1.12,
1713828600000,1.13,2.48,1.11,
1713829200000,1.12,2.54,1.11,
1713829800000,1.26,2.43,1.06,
1713830400000,1.13,2.56,1.06,
1713830999000,1.26,2.51,1.06,
1713831600000,1.13,2.54,1.06,
1713832200000,1.13,2.52,1.06,
1713832800000,1.25,2.49,1.07,
1713833400000,1.13,2.49,1.12,
1713834000000,1.13,2.54,1.1,
1713834600000,1.25,2.52,1.06,
1713835200000,1.13,2.53,1.06,
1713835800000,1.24,2.46,1.07,
1713836400000,1.12,2.38,1.06,
1713837000000,1.12,2.49,1.07,
1713837600000,1.26,2.47,1.07,
1713838200000,1.13,2.52,1.06,
1713838800000,1.12,2.55,1.12,
1713839400000,1.12,2.49,1.11,
1713840000000,1.12,2.35,1.07,
1713840600000,1.25,2.41,1.07,
1713841200000,1.12,2.53,2.06,
1713841800000,1.13,2.59,1.38,
1713842348000,1.26,2.52,1.38,
1713842400000,1.27,2.47,1.38,
1713843000000,1.09,2.56,1.63,
1713843600000,1.08,2.6,1.75,
1713844200000,1.35,2.62,1.6,
1713844800000,1.58,2.8,1.41,
1713845400000,3.25,4.16,4.06,
1713845878000,3.18,4.31,3.48,
1713846000000,3.19,4.3,4.33,
1713846600000,3.27,4.31,3.78,
1713847200000,3.4,4.34,6.56,
1713847800000,3.12,4.29,3.15,
1713848400000,3.33,3.96,3.02,
1713849000000,2.11,2.42,1.69,
1713849600000,2.05,3.02,1.73,
1713850200000,2.19,3.12,1.69,
1713850800000,2.02,3.02,1.68,
1713851400000,2.18,3,1.8,
1713852000000,2.13,3.07,1.69,
1713852600000,2.3,3.09,2.23,
1713853200000,2.43,3.13,1.57,
1713853800000,2.51,2.99,1.6,
1713854400000,2.53,2.97,1.69,
1713855000000,2.37,3.1,3.95,
1713855600000,2.52,3.13,1.32,
1713856200000,2.4,3.02,1.3,
1713856800000,2.22,2.95,1.32,
1713857400000,2.56,3.05,1.38,
1713858000000,2.19,2.96,1.32,
1713858600000,2.28,2.98,1.17,
1713859200000,2.25,3.12,1.16,
1713859800000,2.11,2.91,1.66,
1713860400000,2.25,2.86,1.68,
1713861000000,2.13,2.82,1.62,
1713861600000,2.24,2.81,1.67,
1713862200000,2.14,2.87,2.26,
1713862800000,2.43,2.79,1.59,
1713863400000,2.34,2.84,1.6,
1713864000000,2.52,2.92,1.6,
1713864600000,2.51,3,2.27,
1713865200000,2.22,3.09,4.46,
1713865800000,2.34,2.96,1.67,
1713866400000,2.2,2.89,1.59,
1713867000000,2.37,2.77,3.05,
1713867600000,2.11,3.14,1.59,
1713868200000,2.1,2.98,2.21,
1713868768000,2.26,3.06,1.49,
1713868800000,2.21,3.04,1.56,
1713869400000,2.17,2.87,1.22,
1713870000000,2.25,3.12,1.22,
1713870600000,2.09,3.04,1.35,
1713871200000,2.23,2.99,1.34,
1713871800000,2.03,2.88,2.19,
1713872326000,2.22,2.85,1.31,
