intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Jan 02 2024|  TO Mon Jan 08 2024
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1704133800000,1.09,1.21,1.12,
1704134400000,1.09,1.06,1.11,
1704135000000,1.08,1.3,1.07,
1704135600000,1.08,1.23,1.12,
1704136200000,1.08,1.19,1.07,
1704136800000,1.08,1.21,1.07,
1704137400000,1.07,1.31,1.07,
1704138000000,1.07,1.12,1.12,
1704138600000,1.08,1.22,1.17,
1704139200000,1.08,1.24,1.12,
1704139800000,1.07,1.31,1.13,
1704140400000,1.09,1.24,4.05,
1704141000000,1.12,1.22,1.12,
1704141600000,1.08,1.33,1.13,
1704142200000,1.09,1.27,1.08,
1704142800000,1.08,1.17,1.07,
1704143400000,1.08,1.19,1.07,
1704144000000,1.08,1.19,1.75,
1704144600000,1.07,1.2,1.14,
1704145200000,1.1,1.09,1.12,
1704145800000,1.08,1.14,1.12,
1704146400000,1.08,1.21,1.12,
1704147000000,1.09,1.21,1.12,
1704147600000,1.09,1.17,1.11,
1704148200000,1.08,1.35,1.11,
1704148800000,1.07,1.19,1.08,
1704149400000,1.09,1.22,1.08,
1704150000000,1.09,1.22,1.07,
1704150600000,1.09,1.3,1.08,
1704151200000,1.08,1.19,1.13,
1704151800000,1.07,1.19,1.07,
1704152400000,1.07,1.19,1.25,
1704153000000,1.07,1.21,1.12,
1704153600000,1.07,1.19,1.12,
1704154200000,1.07,1.19,1.17,
1704154800000,1.09,1.26,1.12,
1704155400000,1.08,1.19,1.12,
1704156000000,1.08,1.19,1.07,
1704156600000,1.08,1.19,1.07,
1704157200000,1.08,1.35,1.12,
1704157800000,1.08,1.18,1.07,
1704158400000,1.08,1.21,1.73,
1704159000000,1.08,1.32,1.07,
1704159600000,1.09,1.13,1.12,
1704160200000,1.07,1.21,1.12,
1704160800000,1.07,1.22,1.84,
1704161400000,1.08,1.38,1.12,
1704162000000,1.08,1.17,1.12,
1704162600000,1.08,1.24,4.03,
1704163200000,1.07,1.19,1.07,
1704163800000,1.08,1.26,1.11,
1704164400000,1.08,1.21,1.21,
1704165000000,1.08,1.23,2.21,
1704165600000,1.08,1.26,1.35,
1704166200000,1.31,1.28,2.26,
1704166799000,1.29,1.33,1.29,
1704167400000,1.65,1.35,1.32,
1704168000000,1.68,1.3,1.34,
1704168600000,1.68,1.37,1.38,
1704169200000,1.74,1.38,2.39,
1704169800000,1.72,1.39,2.42,
1704170400000,1.79,1.37,1.21,
1704171000000,1.8,1.39,1.16,
1704171600000,1.82,1.45,1.85,
1704172200000,1.83,1.39,1.33,
1704172800000,1.78,1.39,1.27,
1704173400000,1.75,1.32,1.27,
1704174000000,1.66,1.59,1.36,
1704174600000,1.72,1.53,2.24,
1704175200000,1.61,1.52,2.01,
1704175800000,1.82,1.5,1.61,
1704176400000,1.77,1.47,1.7,
1704177000000,1.79,1.43,4.51,
1704177600000,1.85,1.46,2.3,
1704178200000,1.89,1.54,1.72,
1704178800000,1.88,1.5,4.29,
1704179400000,1.79,1.43,1.47,
1704180000000,1.77,1.48,1.35,
1704180600000,1.83,1.5,1.32,
1704181200000,1.91,1.57,1.28,
1704181800000,1.81,1.51,3.38,
1704182400000,1.74,1.64,4.13,
1704183000000,1.73,1.42,1.43,
1704183600000,3.01,2.77,2.53,
1704184200000,2.97,2.74,2.49,
1704184800000,1.9,1.7,1.56,
1704185400000,1.72,1.48,1.59,
1704186000000,1.85,1.56,1.71,
1704186600000,3.05,2.76,2.82,
1704187200000,3.11,2.72,2.91,
1704187800000,4.49,2.75,3.44,
1704188399000,3.04,2.73,2.94,
1704189000000,1.83,1.55,2.37,
1704189600000,1.85,1.58,2.58,
1704190200000,1.77,1.65,2.76,
1704190800000,1.76,1.68,1.7,
1704191400000,1.78,1.59,1.78,
1704192000000,1.8,1.84,4.64,
1704192600000,1.89,1.87,1.79,
1704193200000,1.9,1.67,1.77,
1704193800000,1.92,1.68,1.86,
1704194400000,1.72,1.84,1.78,
1704195000000,1.65,1.73,2.35,
1704195600000,1.49,1.7,1.63,
1704196200000,1.51,1.66,1.64,
1704196800000,1.32,1.59,1.32,
1704197400000,1.3,1.46,1.29,
1704198000000,1.18,1.5,1.35,
1704198600000,1.18,1.47,1.24,
1704199200000,1.18,1.57,1.32,
1704199800000,1.2,1.42,1.26,
1704200400000,1.2,1.27,1.32,
1704201000000,1.21,1.35,1.35,
1704201600000,1.17,1.33,1.35,
1704202200000,1.19,1.34,1.3,
1704202800000,1.24,1.33,1.31,
1704203400000,1.23,1.48,1.19,
1704204000000,1.23,1.56,1.25,
1704204600000,1.15,1.35,1.6,
1704205200000,1.05,1.04,1.52,
1704205800000,1.04,1.04,1.21,
1704206400000,1.05,0.94,1.2,
1704207000000,1.04,1.07,1.25,
1704207600000,1.04,1.04,1.2,
1704208200000,1.05,1.16,1.15,
1704208800000,1.04,1.07,1.16,
1704209400000,1.03,0.97,1.21,
1704210000000,1.04,0.91,1.2,
1704210600000,1.08,1.18,1.14,
1704211200000,1.09,1.06,1.13,
1704211800000,1.09,1.04,1.14,
1704212400000,1.1,1.07,1.19,
