intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Oct 10 2023|  TO Mon Oct 16 2023
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1696876200000,1.06,0.56,1.14,
1696876800000,1.07,0.43,1.16,
1696877400000,1.08,0.43,1.16,
1696878000000,1.07,0.56,1.2,
1696878600000,1.09,0.43,1.19,
1696879200000,1.07,0.44,1.14,
1696879800000,1.07,0.56,1.1,
1696880400000,1.08,0.43,1.1,
1696881000000,1.08,0.44,1.1,
1696881600000,1.07,0.56,1.1,
1696882200000,1.08,0.43,1.1,
1696882800000,1.08,0.43,1.1,
1696883400000,1.08,0.56,1.14,
1696884000000,1.08,0.43,1.14,
1696884600000,1.08,0.45,1.2,
1696885200000,1.11,0.43,1.19,
1696885800000,1.08,0.43,1.14,
1696886400000,1.09,0.43,1.15,
1696887000000,1.09,0.43,1.1,
1696887600000,1.07,0.43,1.1,
1696888200000,1.08,0.57,1.1,
1696888800000,1.1,0.43,1.09,
1696889400000,1.11,0.43,1.1,
1696890000000,1.08,0.56,1.1,
1696890600000,1.1,0.44,1.14,
1696891200000,1.08,0.43,1.19,
1696891800000,1.09,0.56,1.2,
1696892400000,1.08,0.43,1.14,
1696893000000,1.08,0.43,1.14,
1696893600000,1.08,0.56,1.14,
1696894200000,1.09,0.43,1.11,
1696894800000,1.08,0.43,1.1,
1696895400000,1.09,0.57,1.1,
1696896000000,1.11,0.43,1.09,
1696896600000,1.09,0.43,1.1,
1696897200000,1.08,0.55,1.09,
1696897800000,1.07,0.43,1.2,
1696898400000,1.07,0.43,1.19,
1696899000000,1.07,0.55,1.14,
1696899600000,1.07,0.43,1.14,
1696900200000,1.07,0.43,1.14,
1696900800000,1.07,0.55,1.14,
1696901400000,1.07,0.43,1.1,
1696902000000,1.08,0.43,1.09,
1696902600000,1.08,0.55,1.09,
1696903200000,1.08,0.43,1.1,
1696903800000,1.07,0.43,1.1,
1696904400000,1.07,0.55,1.15,
1696905000000,1.06,0.43,1.18,
1696905600000,1.07,0.43,1.14,
1696906200000,1.07,0.55,1.14,
1696906800000,1.07,0.48,4.22,
1696907400000,1.07,0.49,2.15,
1696908000000,1.05,0.75,1.44,
1696908600000,1.05,0.62,1.44,
1696909200000,1.52,0.75,1.32,
1696909800000,1.41,0.69,1.32,
1696910400000,1.45,0.66,1.34,
1696911000000,1.29,0.68,1.38,
1696911600000,1.38,0.82,1.55,
1696912200000,1.47,0.69,1.54,
1696912800000,1.6,0.82,1.88,
1696913400000,1.65,0.93,1.84,
1696914000000,1.79,0.81,1.91,
1696914600000,1.83,0.98,1.97,
1696915200000,2.01,1.14,1.97,
1696915800000,2.2,1.03,1.96,
1696916400000,2.07,1.07,2.07,
1696917000000,1.96,0.94,1.98,
1696917600000,2.04,0.8,3.68,
1696918200000,2.08,0.81,1.87,
1696918800000,2.06,1.12,1.88,
1696919399000,2.34,1.13,1.86,
1696920000000,2.28,1.06,2.5,
1696920600000,2.35,1.29,1.82,
1696921200000,2.25,1.17,1.65,
1696921800000,2.08,2.58,1.66,
1696922400000,2.08,1.24,1.8,
1696923000000,2.04,1.09,1.7,
1696923600000,1.92,1.1,1.59,
1696924200000,1.76,1.26,1.49,
1696924800000,1.67,1.13,1.51,
1696925400000,1.81,1.14,1.8,
1696926000000,1.88,1.24,2.46,
1696926600000,1.55,1.02,1.85,
1696927200000,1.78,1.04,4.69,
1696927800000,1.86,1.17,1.95,
1696928400000,1.91,1.06,2.03,
1696928999000,1.98,1.06,2.95,
1696929600000,2.26,1.18,2.1,
1696930200000,2.41,1.05,2.03,
1696930800000,2.13,0.94,2.03,
1696931400000,2.11,1.14,2.02,
1696932000000,1.89,1.13,1.72,
1696932600000,1.91,1.14,1.47,
1696933200000,1.94,1.26,2.27,
1696933800000,1.77,0.97,2.02,
1696934400000,1.68,1.06,1.5,
1696935000000,1.36,1,2.85,
1696935600000,1.37,1.12,2.33,
1696936200000,1.37,1.08,4.89,
1696936800000,1.42,1.08,1.48,
1696937400000,1.41,1.1,1.45,
1696938000000,2.79,2.31,2.74,
1696938600000,2.69,2.05,2.69,
1696939200000,2.47,2,2.7,
1696939800000,1.26,0.94,1.55,
1696940400000,1.33,0.8,1.41,
1696941000000,1.29,0.84,1.22,
1696941600000,1.25,0.88,1.26,
1696942200000,1.23,0.7,1.2,
1696942800000,1.2,0.7,1.02,
1696943400000,1.32,0.83,1,
1696944000000,1.23,0.62,1,
1696944600000,1.36,0.72,1.08,
1696945200000,1.26,0.64,1.44,
1696945800000,1.21,0.61,1.37,
1696946400000,1.21,0.54,1.4,
1696947000000,1.28,0.54,1.34,
1696947600000,1.27,0.54,1.23,
1696948200000,1.28,0.66,0.88,
1696948800000,1.24,0.54,0.86,
1696949400000,1.24,0.54,0.88,
1696950000000,1.16,0.52,0.94,
1696950600000,1.03,0.39,0.93,
1696951200000,1.04,0.39,0.93,
1696951800000,1.16,0.52,0.88,
1696952400000,1.15,0.4,0.88,
1696953000000,1.2,0.39,0.85,
1696953600000,1.19,0.52,0.85,
1696954200000,1.19,0.39,0.84,
1696954800000,1.21,0.39,0.84,
1696955400000,1.21,0.52,0.85,
1696956000000,1.19,0.39,0.94,
1696956600000,1.2,0.39,0.89,
1696957200000,1.2,0.49,0.91,
1696957800000,1.21,0.39,0.86,
1696958400000,1.15,0.39,0.88,
1696959000000,1.14,0.39,0.88,
1696959600000,1.15,0.39,0.88,
1696960200000,1.06,0.39,0.88,
1696960800000,1.05,0.4,0.88,
