intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue May 14 2024|  TO Mon May 20 2024
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1715625000000,1.08,3.2,0.92,
1715625600000,1.2,3.11,0.86,
1715626200000,1.07,3.08,0.86,
1715626800000,1.07,3.23,0.87,
1715627400000,1.07,3.2,0.86,
1715628000000,1.07,3.24,0.86,
1715628600000,1.21,3.15,0.87,
1715629200000,1.08,3.05,0.87,
1715629800000,1.07,3.21,0.87,
1715630400000,1.2,3.07,0.87,
1715631000000,1.07,3.11,0.92,
1715631600000,1.08,3.07,0.91,
1715632200000,1.07,3.19,0.86,
1715632800000,1.06,3.12,0.86,
1715633400000,1.2,3.19,0.87,
1715634000000,1.07,3.22,0.87,
1715634600000,1.07,3.23,0.87,
1715635200000,1.21,3.21,0.87,
1715635800000,1.09,3.2,0.86,
1715636400000,1.07,2.99,0.87,
1715637000000,1.21,3.2,0.92,
1715637600000,1.09,2.97,0.92,
1715638200000,1.21,3.05,0.91,
1715638800000,1.09,3.09,0.87,
1715639400000,1.1,3.08,0.88,
1715640000000,1.22,3.2,0.87,
1715640600000,1.09,2.98,0.87,
1715641200000,1.09,3.19,0.87,
1715641799000,1.21,3,0.87,
1715642400000,1.08,3.14,0.86,
1715643000000,1.08,3.12,0.87,
1715643600000,1.08,3.03,0.93,
1715644200000,1.07,3.18,0.92,
1715644800000,1.21,3.08,0.91,
1715645400000,1.08,3.18,0.87,
1715646000000,1.07,3.06,0.87,
1715646600000,1.2,2.96,0.87,
1715647200000,1.06,3.09,0.86,
1715647800000,1.05,3.23,0.88,
1715648400000,1.06,3.22,0.87,
1715649000000,1.08,3.13,0.88,
1715649600000,1.2,3.2,0.87,
1715650200000,1.07,3.12,0.93,
1715650799000,1.07,2.89,0.91,
1715651400000,1.19,2.78,0.88,
1715652000000,1.06,2.79,0.87,
1715652600000,1.08,2.59,0.86,
1715653200000,1.24,2.48,0.94,
1715653800000,1.11,2.51,0.9,
1715654400000,1.26,2.52,0.9,
1715655000000,1.12,2.46,0.87,
1715655600000,1.04,2.6,4.68,
1715656200000,1.17,2.5,1.31,
1715656800000,1.07,2.36,1.43,
1715657400000,1.28,2.47,1.48,
1715658000000,1.55,2.58,1.58,
1715658600000,1.42,2.52,1.58,
1715659200000,1.64,2.53,1.43,
1715659800000,1.64,2.62,2.35,
1715660400000,1.77,2.55,2.47,
1715661000000,1.89,2.91,1.38,
1715661600000,1.73,2.86,1.41,
1715662200000,1.72,2.73,2.33,
1715662800000,1.85,3.02,1.4,
1715663400000,2,2.9,1.69,
1715663999000,3.33,3.07,2.21,
1715664600000,4.6,4.27,3.38,
1715665200000,6.44,4.3,3.01,
1715665800000,4.84,4.52,3.55,
1715666400000,4.81,4.6,3,
1715667000000,3.46,4.14,3.32,
1715667600000,3.33,4.28,2.62,
1715668200000,3.35,4.24,2.61,
1715668800000,3.35,4.48,5.51,
1715669400000,2.17,3.06,1.5,
1715670000000,2.57,3.03,1.57,
1715670600000,2.45,3.06,2.21,
1715671200000,2.52,3.09,1.62,
1715671800000,2.44,3.16,2.55,
1715672400000,2.36,3.04,1.9,
1715673000000,2.35,2.83,1.91,
1715673600000,2.03,2.85,1.84,
1715674200000,2.2,2.97,2.14,
1715674800000,1.93,3.04,1.46,
1715675400000,1.99,2.95,1.52,
1715676000000,1.9,3.18,2.16,
1715676600000,1.97,3.21,2,
1715677200000,2.27,3.13,2.56,
1715677800000,2.42,3.16,1.52,
1715678400000,2.55,3.1,1.58,
1715679000000,2.54,3.07,1.62,
1715679600000,2.65,3.15,1.53,
1715680200000,2.51,3.14,1.58,
1715680800000,4.03,4.36,2.81,
1715681400000,3.83,4.28,2.8,
1715682000000,3.95,4.2,3.82,
1715682600000,3.82,4.24,3.69,
1715683200000,3.93,4.14,2.71,
1715683800000,3.85,4.17,2.7,
1715684400000,2.65,3.07,1.51,
1715685000000,2.78,3,1.87,
1715685600000,2.62,3,1.53,
1715686200000,2.54,3.06,1.4,
1715686800000,2.54,2.97,1.45,
1715687400000,2.49,2.93,1.43,
1715688000000,2.47,3.14,1.51,
1715688600000,2.61,3.08,1.78,
1715689200000,2.44,2.99,1.29,
1715689800000,2.47,2.83,1.33,
1715690400000,2.29,3.65,1.31,
1715691000000,2.2,3.64,1.28,
1715691600000,2.42,3.8,1.29,
1715692200000,2.1,3.82,1.31,
1715692800000,1.95,3.63,1.67,
1715693400000,1.9,3.38,1.64,
1715694000000,1.93,3.65,1.63,
1715694600000,2.02,3.52,1.63,
1715695200000,1.64,3.54,1.59,
1715695800000,1.66,3.45,1.59,
1715696400000,1.8,3.57,1.59,
1715697000000,1.47,3.55,1.29,
1715697600000,1.62,3.55,1.27,
1715698200000,1.48,3.49,1.26,
1715698800000,1.48,3.4,1.25,
1715699400000,1.56,3.37,1.28,
1715700000000,1.36,3.35,1.27,
1715700600000,1.34,3.24,1.26,
1715701200000,1.22,3.54,1.17,
1715701800000,1.09,3.34,1.18,
1715702400000,1.09,3.46,1.21,
1715703000000,1.09,3.45,1.18,
1715703600000,1.09,3.4,1.22,
1715704200000,1.24,3.38,1.18,
1715704800000,1.1,3.19,1.19,
1715705400000,1.1,3.47,1.17,
1715706000000,1.21,3.28,1.23,
1715706600000,1.09,3.4,1.23,
