intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Jan 09 2024|  TO Mon Jan 15 2024
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1704738600000,1.08,1.68,1.06,
1704739200000,1.1,1.65,1.05,
1704739800000,1.09,1.7,1.01,
1704740400000,1.12,1.66,1.06,
1704741000000,1.1,1.76,1.01,
1704741600000,1.09,1.56,1.01,
1704742200000,1.11,1.69,1.01,
1704742800000,1.07,1.7,1.06,
1704743400000,1.1,1.67,1.12,
1704744000000,1.09,1.67,1.06,
1704744600000,1.09,1.61,1.06,
1704745200000,1.14,1.84,1.07,
1704745800000,1.1,1.7,1.06,
1704746400000,1.09,1.62,1.02,
1704747000000,1.1,1.7,1.06,
1704747600000,1.11,1.64,1.02,
1704748200000,1.1,1.67,1.01,
1704748800000,1.09,1.75,1.01,
1704749400000,1.08,1.72,1.01,
1704750000000,1.09,1.62,1.12,
1704750600000,1.14,1.71,1.06,
1704751200000,1.08,1.7,1.06,
1704751800000,1.09,1.7,1.06,
1704752400000,1.1,1.69,1.06,
1704753000000,1.1,1.69,1.06,
1704753600000,1.11,1.84,1.06,
1704754200000,1.1,1.78,1.02,
1704754800000,1.09,1.64,1.02,
1704755400000,1.1,1.82,1.02,
1704756000000,1.09,1.66,1.02,
1704756600000,1.12,1.7,1.07,
1704757200000,1.08,1.66,1.06,
1704757800000,1.08,1.82,1.06,
1704758399000,1.08,1.66,1.07,
1704759000000,1.08,1.69,1.06,
1704759600000,1.11,1.76,1.06,
1704760200000,1.06,1.69,1.11,
1704760800000,1.08,1.71,1.02,
1704761400000,1.09,1.58,1.01,
1704762000000,1.08,1.74,1.01,
1704762600000,1.08,1.63,1.02,
1704763200000,1.06,1.66,1.07,
1704763800000,1.06,1.78,1.02,
1704764400000,1.08,1.67,1.06,
1704765000000,1.1,1.67,1.06,
1704765600000,1.08,1.63,1.06,
1704766200000,1.07,1.66,1.06,
1704766800000,1.08,1.67,1.11,
1704767400000,1.1,1.72,1.07,
1704768000000,1.09,1.71,1.03,
1704768600000,1.1,1.64,1.02,
1704769200000,1.08,1.54,1.01,
1704769800000,1.09,1.81,4.23,
1704770400000,1.43,1.73,1.43,
1704771000000,1.4,1.82,1.93,
1704771600000,1.53,2.02,4.08,
1704772200000,1.69,1.63,1.33,
1704772800000,2.06,1.83,1.76,
1704773400000,2.07,2.07,4.82,
1704774000000,1.86,2.23,2.04,
1704774600000,1.95,2.07,1.18,
1704775199000,1.96,2.03,1.22,
1704775800000,1.93,2.09,2.27,
1704776400000,2.02,2.21,4.02,
1704777000000,3.17,3.56,2.5,
1704777600000,3.21,3.54,2.65,
1704778200000,3.39,3.44,3.01,
1704778800000,3.33,3.3,2.99,
1704779400000,3.31,3.43,5.71,
1704780000000,3.64,3.32,3.01,
1704780600000,3.26,3.19,3.55,
1704781200000,3.54,3.27,3.01,
1704781800000,3.57,3.31,3,
1704782400000,3.5,3.19,3.02,
1704783000000,3.52,3.26,2.98,
1704783600000,3.3,3.35,3.14,
1704784200000,3.4,3.23,3.64,
1704784800000,3.15,3.08,3.5,
1704785400000,2.08,3.45,1.56,
1704786000000,2.02,1.97,1.49,
1704786600000,1.9,1.88,1.57,
1704787200000,1.84,1.93,1.87,
1704787800000,1.83,1.89,4.29,
1704788400000,1.73,1.99,2.85,
1704789000000,1.8,2.2,2.8,
1704789600000,1.75,2.03,1.79,
1704790200000,1.72,2.08,1.82,
1704790800000,1.84,2.06,4.7,
1704791400000,1.97,1.99,1.72,
1704792000000,1.96,2.14,4.57,
1704792600000,1.98,1.96,2.44,
1704793200000,1.97,1.95,1.74,
1704793800000,1.95,1.96,1.87,
1704794400000,1.86,2.21,1.76,
1704795000000,1.81,2.18,1.59,
1704795600000,1.85,2.36,1.58,
1704796200000,1.95,2.44,1.51,
1704796800000,1.84,2.18,2.47,
1704797400000,1.95,2.35,1.44,
1704798000000,2.01,2.43,1.4,
1704798600000,1.78,2.29,1.55,
1704799200000,1.96,2.09,1.87,
1704799800000,1.64,1.95,2.44,
1704800400000,1.58,1.97,1.73,
1704801000000,1.57,1.86,1.69,
1704801600000,1.57,1.63,1.46,
1704802200000,1.49,1.89,1.43,
1704802800000,1.2,1.75,1.44,
1704803400000,1.19,1.75,1.28,
1704804000000,1.16,1.79,1.2,
1704804600000,1.19,1.76,1.14,
1704805200000,1.16,1.72,1.19,
1704805800000,1.14,1.8,1.13,
1704806400000,1.3,1.73,1.5,
1704807000000,1.25,1.72,1.38,
1704807600000,1.31,1.69,1.47,
1704808200000,1.28,1.6,1.63,
1704808800000,1.3,1.83,1.59,
1704809400000,1.33,1.68,1.55,
1704810000000,1.3,1.69,1.34,
1704810600000,1.32,1.63,1.3,
1704811200000,1.26,1.74,1.8,
1704811800000,1.22,1.63,1.15,
1704812400000,1.21,1.65,1.14,
1704813000000,1.22,1.69,1.15,
1704813600000,1.16,1.69,1.14,
1704814200000,1.17,1.72,1.15,
1704814800000,1.16,1.69,1.21,
1704815400000,1.17,1.69,1.15,
1704816000000,1.16,1.81,1.16,
1704816600000,1.16,1.62,1.1,
1704817200000,1.2,1.68,1.16,
1704817800000,1.17,1.73,1.21,
1704818400000,1.17,1.67,1.12,
1704819000000,1.16,1.63,1.05,
1704819600000,1.16,1.67,1.12,
1704820200000,1.17,1.67,1.13,
1704820800000,1.18,1.68,1.14,
1704821400000,1.16,1.71,1.15,
1704822000000,1.17,1.68,1.16,
1704822600000,1.16,1.58,1.16,
1704823200000,1.16,1.81,1.15,
1704823800000,1.16,1.57,1.16,
1704824400000,1.21,1.73,1.21,
1704825000000,1.2,1.64,1.16,
1704825600000,1.2,1.78,1.15,
1704826200000,1.23,1.52,1.11,
1704826800000,1.19,1.72,1.06,
1704827400000,1.22,1.64,1.11,
1704828000000,1.22,1.76,1.16,
1704828600000,1.22,1.52,1.11,
1704829200000,1.25,1.67,1.15,
1704829800000,1.21,1.7,1.18,
1704830400000,1.21,1.84,1.16,
1704831000000,1.21,1.69,1.1,
1704831600000,1.25,1.64,1.16,
1704832200000,1.23,1.7,1.16,
1704832800000,1.21,1.55,1.11,
1704833400000,1.2,1.68,1.12,
1704834000000,1.21,1.67,1.12,
1704834600000,1.22,1.82,1.17,
1704835200000,1.17,1.68,1.1,
1704835800000,1.17,1.53,1.11,
1704836400000,1.18,1.75,1.17,
1704837000000,1.17,1.77,1.11,
1704837600000,1.16,1.71,1.16,
1704838200000,1.17,1.7,1.21,
1704838800000,1.19,1.61,1.16,
1704839400000,1.19,1.78,1.1,
1704840000000,1.18,1.68,1.16,
1704840600000,1.18,1.57,1.16,
1704841200000,1.19,1.61,1.11,
1704841800000,1.18,1.59,1.11,
1704842400000,1.17,1.68,1.11,
1704843000000,1.17,1.54,1.11,
1704843600000,1.17,1.83,1.1,
1704844200000,1.17,1.53,1.16,
1704844800000,1.17,1.68,1.21,
1704845400000,1.17,1.73,1.16,
1704846000000,1.17,1.77,1.16,
1704846600000,1.18,1.71,1.15,
1704847200000,1.21,1.5,1.12,
1704847800000,1.22,1.68,1.12,
1704848400000,1.21,1.77,1.16,
1704849000000,1.25,1.52,1.11,
1704849600000,1.2,1.68,1.11,
1704850200000,1.21,1.72,1.05,
1704850800000,1.16,1.7,1.15,
1704851400000,1.15,1.71,1.16,
1704852000000,1.16,1.62,1.21,
1704852599000,1.16,1.75,1.1,
1704853200000,1.19,1.73,1.15,
1704853800000,1.17,1.68,1.15,
1704854400000,1.2,1.73,1.11,
1704855000000,1.18,1.82,1.31,
1704855600000,1.19,1.7,4.89,
1704856200000,1.14,1.54,1.41,
1704856800000,1.14,1.74,3.88,
1704857400000,1.44,1.92,1.04,
1704858000000,1.44,1.83,1.22,
1704858600000,1.64,1.91,1.98,
1704859200000,1.68,1.88,1.82,
1704859800000,1.65,1.94,2.14,
1704860400000,1.61,2.04,2.78,
1704861000000,1.52,2.05,1.2,
1704861600000,3.11,3.5,2.5,
1704862200000,3.36,3.48,2.71,
1704862800000,1.89,2.35,2.03,
1704863400000,1.92,2.1,2.04,
1704864000000,1.86,2.3,1.52,
1704864600000,2.01,2.26,1.32,
1704865200000,3.23,3.39,3.85,
1704865800000,3.3,3.51,3.17,
1704866400000,3.29,3.51,5.94,
1704867000000,2.21,2.26,1.97,
1704867600000,2.25,2.33,1.88,
1704868200000,2.26,2.31,1.78,
1704868800000,2.15,2.2,1.85,
1704869400000,2.11,2.19,1.64,
1704870000000,1.92,2.22,1.62,
1704870600000,1.85,2.46,1.6,
1704871200000,1.83,2.24,1.59,
1704871800000,1.89,2.14,1.57,
1704872400000,1.71,2.22,1.66,
1704873000000,1.71,2.24,1.48,
1704873600000,1.81,2.41,1.39,
1704874200000,1.75,2.27,4.23,
1704874800000,1.65,1.97,1.3,
1704875400000,1.73,2.14,1.32,
1704876000000,2.15,2.27,1.3,
1704876599000,2.13,2.15,4.2,
1704877200000,1.82,2.1,1.79,
1704877800000,1.99,2.16,1.57,
1704878400000,1.91,2.1,1.59,
1704879000000,1.88,2.05,1.9,
1704879600000,2,2.26,1.69,
1704880200000,2.05,2.25,3.82,
1704880800000,1.95,2.22,5.21,
1704881400000,1.93,2.25,4.52,
1704882000000,1.96,2.31,2.34,
1704882600000,1.97,2.27,1.67,
1704883200000,1.94,2.26,3.58,
1704883800000,1.98,2.21,3.11,
1704884400000,1.99,2.13,2.37,
1704885000000,1.99,2.22,1.69,
1704885600000,1.95,2.18,2.37,
1704886200000,1.83,2.26,1.67,
1704886800000,1.82,2.09,1.58,
1704887400000,1.51,2.08,1.61,
1704888000000,1.46,1.83,1.3,
1704888600000,1.55,1.84,1.23,
1704889200000,1.55,1.82,1.24,
1704889800000,1.51,1.84,1.22,
1704890400000,1.52,1.72,1.3,
1704891000000,1.51,1.83,1.22,
1704891600000,2.51,2.14,1.19,
1704892200000,1.53,1.85,1.69,
1704892800000,1.45,1.87,1.65,
1704893400000,1.44,2.01,1.6,
1704894000000,1.43,1.83,1.61,
1704894600000,1.42,1.8,1.54,
1704895200000,1.31,1.82,1.54,
