intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Nov 07 2023|  TO Mon Nov 13 2023
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1699295400000,1.16,0.74,1.09,
1699296000000,1.15,0.74,1.1,
1699296600000,1.15,0.79,1.14,
1699297200000,1.15,0.77,1.1,
1699297800000,1.15,0.78,1.1,
1699298400000,1.16,0.77,1.09,
1699299000000,1.17,0.72,1.08,
1699299600000,1.16,0.7,1.14,
1699300200000,1.15,0.75,1.09,
1699300800000,0.97,0.77,1.06,
1699301400000,0.96,0.8,1.06,
1699302000000,0.97,0.85,1.05,
1699302600000,0.97,0.73,1.11,
1699303200000,0.97,0.77,1.06,
1699303800000,0.97,0.89,1.05,
1699304400000,0.97,0.72,1.06,
1699305000000,0.98,0.78,1.07,
1699305600000,0.97,0.87,1.12,
1699306200000,0.97,0.75,1.07,
1699306800000,0.97,0.73,1.07,
1699307400000,0.97,0.92,1.07,
1699308000000,0.95,0.75,1.08,
1699308600000,0.94,0.75,1.12,
1699309200000,0.96,0.75,1.06,
1699309800000,0.96,0.73,1.06,
1699310400000,0.97,0.78,1.1,
1699311000000,0.95,0.72,1.05,
1699311599000,0.96,0.85,1.11,
1699312200000,0.96,0.73,1.08,
1699312800000,0.97,0.75,1.08,
1699313400000,0.97,0.85,1.13,
1699314000000,0.96,0.77,1.06,
1699314600000,1,0.77,1.07,
1699315200000,0.96,0.89,1.06,
1699315800000,0.96,0.77,1.02,
1699316400000,0.95,0.71,1.06,
1699317000000,0.96,0.74,1.02,
1699317600000,0.96,0.73,1.02,
1699318200000,0.94,0.75,1.01,
1699318800000,0.96,0.7,1.01,
1699319400000,0.95,0.86,1.12,
1699320000000,0.96,0.75,1.06,
1699320600000,0.97,0.72,1.06,
1699321200000,0.95,0.82,1.08,
1699321800000,0.94,0.75,1.08,
1699322400000,0.94,0.75,1.11,
1699323000000,0.95,0.73,1.04,
1699323600000,0.95,0.73,1.01,
1699324200000,0.95,0.7,1.02,
1699324800000,0.96,0.76,1.02,
1699325400000,0.95,0.73,1.06,
1699326000000,1.03,0.83,2.16,
1699326600000,0.99,0.68,1.08,
1699327200000,1,0.78,1.1,
1699327800000,1,0.93,3.97,
1699328400000,1.32,0.93,1.34,
1699329000000,1.46,1,1.34,
1699329600000,1.38,0.96,1.81,
1699330200000,1.41,2.47,4.04,
1699330800000,2.76,2.45,3.35,
1699331400000,3.86,2.47,2.55,
1699332000000,2.87,4.55,3.11,
1699332600000,4.01,2.52,2.5,
1699333200000,4.07,2.55,2.44,
1699333800000,3.33,2.53,2.9,
1699334400000,4.44,2.59,2.85,
1699335000000,3.49,2.41,2.84,
1699335600000,2.28,1.31,2.32,
1699336200000,3.33,1.5,1.83,
1699336800000,1.93,1.35,1.85,
1699337400000,3.63,1.21,1.81,
1699337999000,2.54,1.41,1.71,
1699338600000,2.34,1.33,1.77,
1699339200000,2.28,1.17,1.7,
1699339800000,2.32,1.15,1.71,
1699340400000,3.11,1.3,2.2,
1699341000000,2.42,1.25,1.62,
1699341600000,3.27,1.21,1.62,
1699342200000,1.86,1.32,3.37,
1699342800000,2.87,1.11,1.55,
1699343400000,1.52,1.09,2.11,
1699344000000,1.87,1.36,1.97,
1699344600000,3.08,1.34,1.9,
1699345200000,3.01,1.26,5.29,
1699345800000,2.83,1.4,1.91,
1699346400000,2.72,1.27,1.8,
1699347000000,1.56,1.35,1.84,
1699347600000,2.07,1.4,1.85,
1699348200000,3.47,1.37,1.83,
1699348800000,3.41,1.42,1.8,
1699349400000,3.41,1.5,1.8,
1699350000000,3.98,1.59,2.33,
1699350600000,3.86,1.51,1.96,
1699351200000,2.32,1.44,3.08,
1699351800000,2.18,1.26,1.6,
1699352400000,2.16,1.13,1.51,
1699353000000,2.08,1.29,2.16,
1699353600000,2.08,1.37,1.5,
