intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Aug 08 2023|  TO Mon Aug 14 2023
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1691433000000,1.08,0.74,0.79,
1691433600000,1.06,0.76,0.83,
1691434200000,1.09,0.72,0.79,
1691434800000,1.06,0.76,0.79,
1691435400000,1.07,0.76,0.84,
1691436000000,1.06,0.74,0.83,
1691436600000,1.11,0.76,0.89,
1691437200000,1.1,0.73,0.83,
1691437800000,1.1,0.7,0.84,
1691438400000,1.12,0.76,0.84,
1691439000000,1.1,0.74,0.8,
1691439600000,1.1,0.73,0.8,
1691440200000,1.11,0.74,0.8,
1691440800000,1.1,0.73,0.8,
1691441400000,1.1,0.73,0.84,
1691442000000,1.12,0.74,0.84,
1691442599000,1.12,0.74,0.84,
1691442600000,1.12,0.74,0.84,
1691443200000,1.13,0.74,0.84,
1691443800000,1.15,0.71,0.84,
1691444400000,1.12,0.65,0.84,
1691445000000,1.12,0.71,0.84,
1691445600000,1.13,0.74,0.84,
1691446200000,1.11,0.74,0.79,
1691446800000,1.12,0.62,0.85,
1691447400000,1.11,0.77,0.85,
1691447999000,1.11,0.74,0.79,
1691448600000,1.12,0.71,0.79,
1691449200000,1.12,0.58,0.79,
1691449800000,1.12,0.74,0.83,
1691450400000,1.11,0.74,0.84,
1691451000000,1.11,0.73,0.84,
1691451600000,1.1,0.59,0.84,
1691452200000,1.11,0.77,0.89,
1691452800000,1.14,0.62,0.84,
1691453400000,1.09,0.73,0.79,
1691454000000,1.08,0.72,0.81,
1691454600000,1.09,0.73,0.79,
1691455200000,1.08,0.72,0.79,
1691455800000,1.08,0.66,0.78,
1691456400000,1.09,0.71,0.78,
1691457000000,1.09,0.74,0.87,
1691457600000,1.08,0.71,0.88,
1691458200000,1.1,0.74,0.83,
1691458800000,1.08,0.72,0.84,
1691459400000,1.09,0.72,0.83,
1691460000000,1.1,0.71,0.82,
1691460600000,1.08,0.74,0.78,
1691461200000,1.08,0.74,0.78,
1691461800000,1.09,0.74,0.79,
1691462399000,1.07,0.72,0.84,
1691463000000,1.08,0.75,0.83,
1691463600000,1.1,0.77,1.81,
1691464200000,1.18,0.77,3.97,
1691464800000,1.18,0.77,1.12,
1691465400000,1.2,0.87,4,
1691466000000,1.19,0.85,1.39,
1691466600000,1.5,0.9,1.34,
1691467200000,1.47,1.14,2.45,
1691467800000,1.6,1.15,1.97,
1691468400000,1.64,0.97,3.01,
1691469000000,1.76,0.97,1.61,
1691470200000,1.82,0.89,1.96,
1691470800000,1.63,1.4,1.89,
1691471400000,1.9,1.49,4.69,
1691472000000,1.9,1.53,1.73,
1691472600000,1.77,1.53,1.68,
1691473200000,1.82,1.48,2.28,
1691473800000,1.63,1.48,1.88,
1691474400000,1.64,1.46,2.55,
1691475000000,1.63,1.53,1.91,
1691475600000,1.74,1.55,1.89,
1691476200000,1.82,1.48,2.65,
1691476800000,1.96,1.48,1.83,
1691477400000,1.93,1.38,1.81,
1691478000000,1.73,1.5,1.31,
1691478600000,1.63,1.41,1.37,
1691479200000,1.64,1.42,4.16,
1691479800000,1.62,1.53,1.33,
1691480400000,1.4,1.49,1.16,
1691481000000,1.24,1.25,1.11,
1691481600000,1.24,1.29,1.45,
1691482200000,1.37,1.25,1.48,
1691482800000,1.35,1.21,1.43,
1691483400000,1.49,1.25,1.45,
1691484000000,1.51,1.31,1.4,
1691484600000,1.5,1.34,2.05,
1691485200000,2.83,2.57,2.74,
1691485800000,2.98,2.75,2.78,
1691486400000,1.82,1.67,1.39,
1691487000000,1.87,1.7,2.08,
1691487600000,2.06,1.46,1.47,
1691488200000,2.13,1.48,4.91,
