intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Sep 19 2023|  TO Mon Sep 25 2023
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1695061800000,1.27,0.8,1.42,
1695062400000,1.31,0.8,1.42,
1695062999000,1.31,0.8,1.43,
1695063000000,1.31,0.8,1.42,
1695063600000,1.31,0.72,1.12,
1695064200000,1.31,0.8,1.42,
1695064774000,1.31,0.77,1.42,
1695064800000,1.31,0.8,1.42,
1695065400000,1.32,0.7,1.43,
1695065999000,1.31,0.77,1.43,
1695066000000,1.32,0.73,1.42,
1695066600000,1.31,0.66,1.14,
1695067200000,1.32,0.8,1.12,
1695067799000,1.31,0.72,1.12,
1695067800000,1.31,0.77,1.12,
1695068400000,1.32,0.63,1.07,
1695069000000,1.32,0.81,1.07,
1695069600000,1.28,0.77,1.07,
1695070200000,1.32,0.78,1.08,
1695070800000,1.32,0.81,1.07,
1695071400000,1.32,0.68,1.08,
1695072000000,1.32,0.65,1.08,
1695072600000,1.32,0.81,1.08,
1695073200000,1.31,0.8,1.13,
1695073799000,1.33,0.77,1.13,
1695073800000,1.32,0.78,1.12,
1695074400000,1.32,0.83,1.09,
1695075000000,1.32,0.8,1.1,
1695075599000,1.32,0.78,1.07,
1695075600000,1.32,0.77,1.06,
1695076200000,1.32,0.77,1.07,
1695076765000,1.32,0.77,1.07,
1695076800000,1.32,0.77,1.07,
1695077357000,1.33,0.77,1.07,
1695077400000,1.33,0.77,1.07,
1695078000000,1.32,0.77,1.07,
1695078599000,1.33,0.77,1.07,
1695078600000,1.32,0.8,1.08,
1695079200000,1.32,0.77,1.07,
1695079800000,1.32,0.8,1.12,
1695080400000,1.32,0.8,1.12,
1695081000000,1.31,0.8,1.08,
1695081600000,1.31,0.77,1.07,
1695082200000,1.31,0.82,1.06,
1695082716000,1.31,0.76,1.08,
1695082800000,1.3,0.76,1.06,
1695083400000,1.31,0.82,1.08,
1695084000000,1.31,0.81,1.07,
1695084599000,1.26,0.77,1.06,
1695084600000,1.26,0.77,1.07,
1695085200000,1.3,0.78,1.08,
1695085800000,1.3,0.75,1.13,
1695086341000,1.3,0.77,1.13,
1695086400000,1.3,0.78,1.12,
1695087000000,1.3,0.78,1.07,
1695087545000,1.3,0.65,1.07,
1695087600000,1.3,0.79,1.06,
1695088200000,1.3,0.69,1.07,
1695088693000,1.31,0.78,1.06,
1695088800000,1.3,0.75,1.06,
1695089400000,1.3,0.78,1.06,
