intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Dec 12 2023|  TO Mon Dec 18 2023
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1702319400000,0.99,1.27,1.2,
1702320000000,1,1.17,1.23,
1702320600000,0.98,1.2,1.22,
1702321200000,0.98,1.2,1.19,
1702321800000,0.98,1.24,1.24,
1702322400000,0.99,1.2,1.23,
1702323000000,0.98,1.18,1.23,
1702323600000,0.98,1.35,1.23,
1702324200000,0.97,1.16,1.28,
1702324800000,0.97,1.21,1.23,
1702325400000,0.98,1.21,1.23,
1702326000000,0.98,1.39,1.26,
1702326600000,0.99,1.22,1.2,
1702327200000,0.97,1.23,1.2,
1702327800000,0.99,1.34,1.2,
1702328400000,0.97,1.22,1.24,
1702329000000,0.98,1.22,1.19,
1702329600000,0.97,1.24,1.24,
1702330200000,0.99,1.4,1.29,
1702330800000,0.97,1.22,1.23,
1702331400000,0.99,1.23,1.24,
1702332000000,0.97,1.34,1.24,
1702332600000,0.98,1.1,1.29,
1702333200000,0.98,1.24,1.2,
1702333800000,0.98,1.21,1.2,
1702334400000,0.98,1.21,1.27,
1702335000000,0.98,1.21,1.2,
1702335600000,0.98,1.19,1.19,
1702336200000,0.98,1.34,1.2,
1702336800000,0.99,1.19,1.29,
1702337400000,0.98,1.21,1.24,
1702338000000,0.97,1.36,1.24,
1702338600000,0.98,1.21,1.24,
1702339200000,0.98,1.21,1.28,
1702339800000,0.97,1.23,1.24,
1702340400000,0.98,1.33,1.19,
1702341000000,0.99,1.24,1.25,
1702341600000,0.97,1.23,1.18,
1702342200000,0.97,1.34,1.19,
1702342800000,0.96,1.2,1.18,
1702343400000,0.96,1.19,1.23,
1702344000000,0.96,1.22,1.22,
1702344600000,0.97,1.16,1.22,
1702345200000,0.96,1.18,1.22,
1702345800000,0.96,1.18,1.27,
1702346400000,0.97,1.35,1.22,
1702347000000,0.98,1.2,1.22,
1702347600000,0.96,1.21,1.18,
1702348200000,0.97,1.34,1.18,
1702348800000,0.97,1.17,1.18,
1702349400000,0.96,1.53,1.18,
1702350000000,0.96,1.53,4.91,
1702350600000,0.93,1.6,1.44,
1702351200000,1,1.62,1.81,
1702351800000,1.01,1.59,1.3,
1702352400000,1.19,1.8,2,
1702353000000,1.2,1.6,2.3,
1702353600000,1.25,1.63,1.26,
1702354199000,1.25,1.57,1.3,
1702354800000,1.23,1.89,1.16,
1702355400000,1.22,1.78,1.23,
1702356000000,1.16,1.72,1.24,
1702356600000,2.45,3,2.66,
1702357200000,2.46,3.02,3.42,
1702357800000,2.47,2.9,2.68,
1702358400000,2.47,2.77,3.4,
1702359000000,2.46,2.94,2.69,
1702359600000,2.77,2.88,2.67,
1702360200000,2.8,2.92,2.66,
1702360800000,2.65,3.03,2.74,
1702361400000,3.16,3.37,3.19,
1702362000000,2.66,2.93,2.75,
1702362600000,2.66,2.8,2.73,
1702363200000,2.67,2.87,2.73,
1702363800000,2.59,2.83,2.67,
1702364400000,2.47,2.83,2.69,
1702365000000,2.46,2.98,2.8,
1702365600000,2.57,2.85,2.7,
1702366200000,2.49,2.9,3.35,
1702366800000,2.45,2.78,2.71,
1702367400000,2.39,2.88,2.72,
1702368000000,2.49,2.87,3.35,
1702368600000,2.5,2.81,2.68,
1702369200000,2.52,2.91,2.64,
1702369800000,2.61,2.94,2.73,
1702370400000,2.65,2.95,2.68,
1702371000000,2.59,2.98,2.65,
1702371600000,2.57,2.9,3.21,
1702372199000,2.57,2.94,2.76,
1702372800000,2.62,2.85,2.74,
1702373400000,2.5,3.04,2.77,
1702374000000,2.39,2.98,3.17,
1702374600000,2.38,2.95,2.55,
1702375200000,2.34,3.05,2.58,
1702375800000,2.65,2.98,3.59,
1702376400000,2.84,3.01,3.63,
1702377000000,1.81,1.67,1.99,
1702377600000,1.78,2.05,4.07,
1702378200000,1.79,1.75,1.2,
1702378800000,1.8,1.87,1.19,
1702379400000,1.8,1.94,1.93,
1702380000000,1.69,1.83,1.16,
1702380600000,1.67,1.88,1.2,
1702381200000,1.62,1.8,1.16,
1702381800000,1.59,1.96,1.54,
1702382400000,1.49,1.8,1.26,
1702383000000,1.48,1.67,1.23,
1702383600000,1.16,1.7,1.22,
1702384200000,1.14,1.75,1.22,
1702384799000,1.15,1.7,1.24,
1702385400000,1.01,1.68,1.23,
1702386000000,1.02,1.69,1.29,
1702386600000,1.05,1.69,1.23,
1702387200000,1.05,1.54,1.27,
1702387800000,1.04,1.7,1.27,
1702388400000,1.05,1.47,1.32,
1702389000000,1.05,1.61,1.26,
1702389600000,1.08,1.61,1.25,
1702390200000,1.12,1.61,1.25,
1702390800000,1.1,1.6,1.26,
1702391400000,1.07,1.44,1.2,
1702392000000,1.06,1.56,1.03,
1702392600000,1.06,1.61,1.02,
1702393200000,1.08,1.47,1.07,
1702393800000,1.1,1.64,1.02,
1702394400000,1.08,1.53,1.06,
1702395000000,1.16,1.58,1.06,
1702395600000,1.13,1.74,1.11,
1702396200000,1.15,1.56,1.06,
1702396800000,1.11,1.6,1.06,
