intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Apr 09 2024|  TO Mon Apr 15 2024
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1712601000000,1.26,2.79,1.11,
1712601600000,1.1,2.84,1.1,
1712602200000,1.09,2.95,1.08,
1712602800000,1.11,2.94,1.05,
1712603400000,1.09,3.1,1.11,
1712604000000,1.11,2.86,1.11,
1712604600000,1.24,2.98,1.06,
1712605200000,1.1,3.07,1.06,
1712605800000,1.25,3.04,1.09,
1712606400000,1.1,2.79,1.06,
1712607000000,1.27,2.82,1.09,
1712607600000,1.11,2.96,1.07,
1712608200000,1.23,3.06,1.06,
1712608800000,1.1,2.96,1.12,
1712609400000,1.23,3,1.16,
1712610000000,1.1,2.91,1.06,
1712610600000,1.24,3.1,1.07,
1712611200000,1.11,2.89,1.07,
1712611800000,1.26,2.95,1.07,
1712612400000,1.13,3.13,1.07,
1712613000000,1.26,3.08,1.07,
1712613600000,1.11,2.96,1.13,
1712614200000,1.24,3.09,1.12,
1712614800000,1.24,3.08,1.12,
1712615400000,1.27,3.07,1.07,
1712616000000,1.13,2.96,1.07,
1712616600000,1.28,3.01,1.07,
1712617200000,1.12,2.97,1.07,
1712617800000,1.13,3.11,1.07,
1712618400000,1.12,3.14,1.07,
1712619000000,1.18,2.85,1.13,
1712619600000,1.12,2.97,1.12,
1712620200000,1.12,3.15,1.07,
1712620800000,1.25,3.08,1.06,
1712621400000,1.12,3.01,1.07,
1712622000000,1.24,2.96,1.06,
1712622600000,1.13,2.94,1.07,
1712623200000,1.26,2.94,1.07,
1712623800000,1.12,2.94,1.07,
1712624400000,1.11,2.93,1.13,
1712625000000,1.11,3,1.11,
1712625600000,1.11,3.09,1.06,
1712626200000,1.23,3.13,1.08,
1712626799000,1.12,2.94,1.07,
1712627400000,1.23,2.65,1.07,
1712628000000,1.11,2.48,1.07,
1712628600000,1.23,2.4,1.06,
1712629200000,1.1,2.61,1.06,
1712629800000,1.11,2.46,1.12,
1712630400000,1.1,2.09,1.12,
1712631000000,1.11,2.16,1.06,
