intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Oct 17 2023|  TO Mon Oct 23 2023
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1697481000000,1.03,0.83,1.04,
1697481600000,1.01,0.7,1.08,
1697482200000,1,0.66,1.04,
1697482800000,1.02,0.79,1.04,
1697483400000,1.02,0.67,1.08,
1697484000000,1.02,0.67,1.09,
1697484600000,1.02,0.79,1.14,
1697485200000,1.02,0.67,1.14,
1697485800000,1.01,0.67,1.09,
1697486400000,1.01,0.79,1.09,
1697487000000,1.01,0.67,1.04,
1697487600000,1.02,0.67,1.05,
1697488200000,1,0.67,1.05,
1697488800000,1.01,0.67,1.05,
1697489400000,1.01,0.67,1.04,
1697490000000,1.02,0.67,1.04,
1697490600000,1.02,0.67,1.09,
1697491200000,1.02,0.79,1.22,
1697491800000,1.01,0.67,1.15,
1697492400000,1.01,0.67,1.14,
1697493000000,1.02,0.79,1.09,
1697493600000,1.02,0.67,1.09,
1697494200000,1.02,0.67,1.04,
1697494800000,1.02,0.79,1.05,
1697495400000,1.02,0.67,1.05,
1697496000000,1.02,0.68,1.04,
1697496600000,1.01,0.8,1.04,
1697497199000,1.02,0.67,1.04,
1697497800000,1.02,0.67,1.09,
1697498400000,1.02,0.8,1.14,
1697499000000,1.02,0.67,1.13,
1697499600000,1.02,0.67,1.09,
1697500200000,1.02,0.79,1.09,
1697500800000,1.02,0.67,1.09,
1697501400000,1.02,0.66,1.04,
1697502000000,1.01,0.78,1.05,
1697502600000,1.01,0.66,1.08,
1697503200000,1.01,0.66,1.05,
1697503800000,1,0.78,1.04,
1697504400000,1.01,0.66,1.05,
1697505000000,1.03,0.66,1.09,
1697505600000,1.01,0.78,1.14,
1697506200000,1.01,0.66,1.14,
1697506800000,1.02,0.66,1.09,
1697507400000,1.01,0.78,1.09,
1697508000000,1.01,0.66,1.09,
1697508600000,1.01,0.66,1.04,
1697509200000,1,0.78,1.04,
1697509800000,1.01,0.66,1.05,
1697510400000,1,0.72,4.84,
1697511000000,1.01,0.84,1.4,
1697511600000,1.01,0.71,1.38,
1697512200000,0.99,0.72,1.43,
1697512800000,1.1,0.84,1.43,
1697513400000,1.1,0.76,1.8,
1697514000000,1.1,0.82,1.24,
1697514600000,1.26,1.29,1.26,
1697515200000,1.38,0.99,1.11,
1697515800000,1.43,1.23,1.12,
1697516400000,1.45,1.33,2.49,
1697517000000,1.49,1.19,1.41,
1697517600000,1.59,1.24,1.73,
1697518200000,1.61,1.32,1.5,
1697518800000,1.9,3,3.77,
1697519400000,2.03,1.19,1.98,
1697520000000,2,1.4,1.87,
1697520600000,2.2,1.25,1.84,
1697521200000,2.18,1.37,1.85,
1697521800000,2.08,1.47,1.82,
1697522400000,2.33,1.29,2.46,
1697523000000,2.12,1.35,1.85,
1697523600000,2.02,1.56,1.88,
1697524200000,2.08,1.47,1.84,
1697524800000,2.12,1.48,5.13,
1697525400000,2.2,1.53,1.83,
1697526000000,2.09,1.41,1.88,
1697526600000,1.97,1.29,1.8,
1697527200000,1.94,1.28,1.88,
1697527800000,1.97,1.35,1.87,
1697528400000,1.98,1.35,2.04,
1697529000000,1.97,1.3,1.94,
1697529600000,1.79,1.21,1.87,
1697530200000,1.94,1.31,1.83,
1697530800000,2.06,1.17,1.5,
1697531400000,1.89,1.13,1.66,
1697531999000,1.9,1.39,1.68,
1697532600000,1.69,1.28,1.66,
1697533200000,1.73,1.27,1.52,
1697533800000,1.68,1.4,1.5,
1697534400000,1.75,1.54,1.45,
1697535000000,1.94,1.51,1.43,
1697535599000,1.95,1.63,1.36,
