intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Feb 06 2024|  TO Mon Feb 12 2024
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1707157800000,1.71,2.47,1.73,
1707158400000,1.65,2.41,1.67,
1707159000000,1.69,2.42,1.71,
1707159600000,1.72,2.62,1.79,
1707160200000,1.72,2.46,1.74,
1707160800000,1.68,2.47,1.7,
1707161400000,1.72,2.56,1.73,
1707162000000,1.73,2.49,1.79,
1707162600000,1.71,2.48,1.76,
1707163200000,1.75,2.55,1.75,
1707163800000,1.75,2.65,1.8,
1707164400000,1.72,2.51,1.74,
1707165000000,1.74,2.43,1.87,
1707165600000,1.7,2.48,1.81,
1707166200000,1.74,2.58,1.85,
1707166800000,1.78,2.49,1.85,
1707167400000,1.74,2.49,1.92,
1707168000000,1.76,2.58,1.85,
1707168600000,1.77,2.52,1.86,
1707169200000,1.77,2.51,1.86,
1707169800000,1.77,2.54,1.87,
1707170400000,1.75,2.4,1.86,
1707171000000,1.77,2.55,1.87,
1707171600000,1.78,2.58,1.92,
1707172200000,1.77,2.52,1.88,
1707172800000,1.78,2.67,1.87,
1707173400000,1.79,2.55,1.89,
1707174000000,1.78,2.51,1.85,
1707174600000,1.8,2.66,1.92,
1707175200000,1.79,2.53,1.97,
1707175800000,1.76,2.55,1.9,
1707176400000,1.78,2.51,1.88,
1707177000000,1.81,2.67,1.91,
1707177600000,1.78,2.54,1.86,
1707178200000,1.73,2.5,1.88,
1707178800000,1.69,2.47,1.84,
1707179400000,1.72,2.54,1.92,
1707180000000,1.67,2.42,1.83,
1707180600000,1.7,2.71,1.89,
1707181200000,1.66,2.5,1.84,
1707181800000,1.69,2.56,1.87,
1707182400000,1.67,2.55,1.84,
1707183000000,1.68,2.51,1.85,
1707183600000,1.67,2.56,1.89,
1707184200000,1.7,2.51,1.84,
1707184800000,1.69,2.52,1.83,
1707185400000,1.7,2.55,1.85,
1707186000000,1.68,2.52,1.85,
1707186600000,1.7,2.72,1.87,
1707187200000,1.72,2.52,1.87,
1707187800000,1.77,2.54,1.87,
1707188400000,1.75,2.67,1.81,
1707189000000,1.74,2.57,2.09,
1707189600000,1.78,2.57,1.69,
1707190200000,2.02,2.81,3.54,
1707190800000,2.05,2.7,1.93,
1707191400000,2.25,2.75,2.14,
1707192000000,1.69,2.21,4.21,
1707192600000,1.78,2.41,2.56,
1707193200000,1.8,2.2,1.32,
1707193800000,1.95,2.32,2.01,
1707194400000,2.03,2.43,1.79,
1707195000000,2.13,2.3,4.06,
1707195600000,2.14,2.44,4.13,
1707196200000,2.28,2.23,1.86,
1707196800000,2.43,2.35,1.8,
1707197400000,2.64,2.42,2.48,
1707198000000,2.48,2.41,2.82,
1707198600000,2.46,2.73,2.27,
1707199200000,2.53,2.33,1.83,
1707199800000,2.37,2.4,1.81,
1707200400000,2.19,2.52,1.79,
1707201000000,2.33,2.24,1.74,
1707201600000,2.58,2.26,1.59,
1707202200000,2.81,2.54,1.69,
1707202800000,2.72,2.41,1.43,
1707203400000,2.54,2.32,1.68,
1707204000000,2.18,2.32,1.69,
1707204600000,2.13,2.28,1.71,
1707205200000,2.08,2.24,1.61,
1707205800000,2.12,2.23,1.57,
1707206400000,2,2.29,2.19,
1707207000000,3.23,3.3,2.66,
1707207600000,3.19,3.48,2.62,
1707208200000,1.81,2.29,1.39,
1707208800000,2.23,2.31,1.28,
1707209400000,2.33,2.25,2.01,
1707210000000,2.37,2.38,1.48,
1707210600000,2.42,2.46,1.57,
1707211200000,2.52,2.49,1.57,
1707211800000,2.64,2.59,1.67,
1707212400000,2.43,2.35,2.62,
1707213000000,2.12,2.29,1.9,
1707213600000,2.22,2.46,4.68,
1707214200000,2.15,2.27,4.52,
1707214800000,2.2,2.2,1.33,
1707215400000,2.05,2.31,2.24,
1707216000000,2.34,2.24,2.58,
1707216600000,3.64,3.55,2.57,
1707217200000,3.73,3.45,5.22,
1707217800000,3.47,3.47,2.63,
1707218400000,2.37,2.55,2.77,
1707219000000,1.91,2.34,1.67,
1707219600000,1.78,2.11,1.68,
1707220200000,1.66,2.05,1.59,
1707220800000,1.69,2.05,1.24,
1707221400000,1.66,2.16,1.24,
1707222000000,1.55,1.87,1.22,
1707222600000,1.4,2.04,1.22,
1707223200000,1.36,2.13,1.27,
1707223800000,1.38,2,1.59,
1707224400000,1.47,1.93,1.54,
1707225000000,1.34,2.12,1.4,
1707225600000,1.35,2.06,1.41,
1707226200000,1.35,2.01,1.51,
1707226800000,1.37,2.05,1.55,
1707227400000,1.37,2.05,1.45,
1707228000000,1.36,2,1.42,
1707228600000,1.45,2,1.42,
1707229199000,1.23,1.88,1.45,
1707229800000,1.28,2.02,1.47,
1707230400000,1.19,1.86,1.65,
1707231000000,1.23,1.89,1.18,
1707231600000,1.2,2.02,1.18,
1707232200000,1.14,2.05,1.18,
1707232800000,1.12,1.91,1.18,
1707233400000,1.13,2,1.18,
1707233999000,1.15,2.04,1.23,
1707234600000,1.32,1.98,1.21,
1707235200000,1.3,2.02,1.22,
1707235800000,1.32,2.06,1.21,
1707236400000,1.3,2.11,1.19,
1707237000000,1.3,1.98,1.19,
1707237600000,1.29,1.99,1.2,
1707238200000,1.29,1.95,1.24,
1707238800000,1.3,2,1.21,
1707239400000,1.31,1.96,1.19,
1707240000000,1.29,2.11,1.21,
1707240600000,1.31,2.05,1.19,
1707241200000,1.31,1.97,1.23,
1707241800000,1.3,2.14,1.24,
1707242400000,1.31,2.02,1.22,
1707243000000,1.3,1.87,1.2,
1707243600000,1.29,1.99,1.21,
1707244200000,1.29,2.05,1.2,
1707244800000,1.13,2.01,1.17,
1707245400000,1.12,1.77,1.21,
1707246000000,1.11,1.86,1.16,
1707246600000,1.12,2.18,1.17,
1707247200000,1.12,2.01,1.15,
1707247800000,1.13,1.91,1.16,
1707248400000,1.13,1.99,1.15,
1707249000000,1.14,2.1,1.16,
1707249600000,1.14,1.93,1.22,
1707250200000,1.15,2.01,1.16,
1707250800000,1.13,1.98,1.17,
1707251400000,1.11,2.12,1.19,
1707252000000,1.14,1.9,1.16,
1707252600000,1.14,2.04,1.17,
1707253200000,1.14,1.89,1.22,
1707253800000,1.14,2.16,1.18,
1707254400000,1.14,2.02,1.16,
1707255000000,1.15,2.08,1.14,
1707255600000,1.17,2.01,1.15,
1707256200000,1.16,2.13,1.17,
1707256800000,1.15,2.06,1.16,
1707257400000,1.14,2.06,1.21,
1707258000000,1.15,2.14,1.16,
1707258600000,1.15,1.98,1.17,
1707259200000,1.13,2.02,1.17,
1707259800000,1.14,1.86,1.18,
1707260400000,1.12,2.09,1.16,
1707261000000,1.15,2.03,1.23,
1707261600000,1.13,2,1.16,
1707262200000,1.14,1.91,1.16,
1707262800000,1.15,2.17,1.19,
1707263400000,1.14,1.9,1.19,
1707264000000,1.14,2.05,1.18,
1707264600000,1.15,2.03,1.19,
1707265200000,1.14,2,1.24,
1707265800000,1.14,2,1.16,
1707266400000,1.12,2.03,1.16,
1707267000000,1.12,2.11,1.16,
1707267600000,1.12,1.86,1.16,
1707268200000,1.12,1.99,1.16,
1707268800000,1.12,2.1,1.23,
1707269400000,1.13,2,1.2,
1707270000000,1.13,1.9,1.16,
1707270600000,1.13,2.04,1.16,
1707271200000,1.13,2,1.14,
1707271800000,1.15,2.04,1.16,
1707272400000,1.13,2.03,1.17,
1707273000000,1.24,2.12,1.21,
1707273600000,1.25,2.02,1.16,
1707274200000,1.24,2.03,1.19,
1707274800000,1.25,2.18,4.89,
