intuition | What you measure you can improve 
ACTIVE POWER[kW]  
NODE  SOIL MECHANICS
FROM   Tue Aug 22 2023|  TO Mon Aug 28 2023
REQUEST SUBMITTED ON   : Wed Jul 17 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[kW]   ,Y[kW]   ,B[kW]   ,
1692642600000,1.01,0.77,1.17,
1692643200000,1.03,0.64,1.18,
1692643800000,1.02,0.76,1.23,
1692644400000,1.02,0.77,1.19,
1692645000000,1.02,0.74,1.13,
1692645600000,1.02,0.77,1.13,
1692646200000,1.02,0.77,1.13,
1692646800000,1.02,0.74,1.14,
1692647400000,1.03,0.77,1.14,
1692648000000,1.01,0.6,1.13,
1692648600000,1.02,0.78,1.18,
1692649200000,1.02,0.75,1.24,
1692649800000,1.04,0.81,1.24,
1692650400000,1.04,0.75,1.18,
1692651000000,1.04,0.75,1.19,
1692651600000,1.03,0.78,1.18,
1692652200000,1.04,0.75,1.14,
1692652800000,1.05,0.78,1.14,
1692653400000,1.05,0.78,1.15,
1692654000000,1.04,0.78,1.15,
1692654600000,1.03,0.8,1.14,
1692655200000,1.03,0.81,1.19,
1692655800000,1.05,0.75,1.25,
1692656400000,1.05,0.75,1.18,
1692657000000,1.04,0.75,1.18,
1692657600000,1.05,0.75,1.18,
1692658200000,1.04,0.78,1.18,
1692658591000,1.04,0.75,1.18,
1692658800000,1.05,0.78,1.19,
1692659400000,1.04,0.81,1.14,
1692660000000,1.04,0.78,1.15,
1692660599000,1.05,0.78,1.15,
1692660600000,1.04,0.75,1.15,
1692661200000,1.04,0.78,1.19,
1692661800000,1.04,0.77,1.19,
1692662400000,1.05,0.77,1.16,
1692663000000,1.05,0.77,1.2,
1692663600000,1.03,0.7,1.19,
1692664200000,1.04,0.78,1.19,
1692664800000,1.02,0.75,1.18,
1692665400000,1.02,0.74,1.18,
1692665944000,1.02,0.77,1.18,
1692666000000,1.02,0.74,1.17,
1692666600000,1.02,0.77,1.14,
1692667200000,1.02,0.74,1.2,
1692667800000,1.01,0.74,1.18,
1692668400000,1.01,0.73,1.15,
1692669000000,1.01,0.73,1.14,
1692669600000,1.01,0.74,1.14,
1692670200000,1.01,0.74,1.17,
1692670799000,1.02,0.75,1.18,
1692670800000,1.02,0.74,1.18,
1692671400000,1.01,0.74,1.19,
1692672000000,1.01,0.7,1.18,
1692672600000,1.02,0.79,1.23,
1692673199000,1.01,0.8,5.06,
1692673200000,1.01,0.81,5.11,
1692673800000,1.01,0.73,1.45,
1692674400000,1.01,0.83,1.07,
1692675000000,1.01,0.86,1.22,
1692675600000,1.11,0.93,1.29,
1692676200000,1.13,0.94,2,
1692676800000,1.26,0.95,1.4,
1692677383000,1.23,0.92,1.45,
1692677400000,1.23,0.79,1.43,
